id,model,frequency_min,target,signal_time,entry_time,exit_time,gross_target,actual_gross,entry_turnover,exit_turnover,price_pnl,fee,funding_cashflow,net_pnl,net_pnl_including_funding,hold_minutes,z_entry,reason
1,MEDIAN,15,DOGEUSDT,2026-03-04 14:14:00+00:00,2026-03-04 14:16:00+00:00,2026-03-04 17:16:00+00:00,10000.0,10005.676304911203,10005.676304911203,10488.425289950957,-302.75271564051883,4.098820318972432,0.36577173246848754,-306.8515359594913,-306.4857642270228,180.0,2.7510143294105456,stop
3,MEDIAN,15,XRPUSDT,2026-03-04 14:44:00+00:00,2026-03-04 14:46:00+00:00,2026-03-04 18:01:00+00:00,9992.394003026062,9965.969252429699,9965.969252429699,10222.281108457571,-11.930806648346191,4.0376500721774535,0.1585925879617529,-15.968456720523644,-15.809864132561891,195.0,2.1257897670621344,mean
2,MEDIAN,15,ADAUSDT,2026-03-04 14:14:00+00:00,2026-03-04 14:16:00+00:00,2026-03-04 18:16:00+00:00,10000.0,10005.620812142297,10005.620812142297,10189.967656901004,-31.69123653019996,4.039117693808661,0.16891092323901716,-35.73035422400862,-35.561443300769604,240.0,2.690577782378749,mean
4,MEDIAN,15,DOGEUSDT,2026-03-04 17:29:00+00:00,2026-03-04 17:31:00+00:00,2026-03-04 20:46:00+00:00,9963.762123559645,9982.896075903082,9982.896075903082,10144.877030141699,-27.323588246199503,4.025554621208956,0.0,-31.34914286740846,-31.34914286740846,195.0,6.194593056011919,mean
5,MEDIAN,15,XLMUSDT,2026-03-04 18:14:00+00:00,2026-03-04 18:16:00+00:00,2026-03-04 21:31:00+00:00,9960.048711588182,9964.822994386115,9964.822994386115,10045.453118697867,-64.61279406351593,4.0020552226167965,0.0,-68.61484928613272,-68.61484928613272,195.0,2.9120216442810687,mean
6,MEDIAN,15,HBARUSDT,2026-03-04 18:29:00+00:00,2026-03-04 18:31:00+00:00,2026-03-04 21:46:00+00:00,9959.638175244547,9950.422263369897,9950.422263369897,9949.083376355931,-19.198465861146076,3.9799011279451655,0.0,-23.17836698909124,-23.17836698909124,195.0,-2.8417091957708505,mean
7,MEDIAN,15,AVAXUSDT,2026-03-04 21:44:00+00:00,2026-03-04 21:46:00+00:00,2026-03-04 22:31:00+00:00,9951.830717155084,9955.259678151024,9955.259678151024,9979.798724313907,16.182955512600238,3.9870116804929863,0.0,12.19594383210725,12.19594383210725,45.0,-2.0587011942017397,mean
9,MEDIAN,15,XLMUSDT,2026-03-04 23:14:00+00:00,2026-03-04 23:16:00+00:00,2026-03-05 01:31:00+00:00,9952.65231337342,9959.828944522897,9959.828944522897,9912.483772365214,-0.554960858738634,3.974462543377622,-0.3087987811569515,-4.529423402116256,-4.838222183273208,135.0,-2.0865935978721417,mean
10,MEDIAN,15,BNBUSDT,2026-03-04 23:29:00+00:00,2026-03-04 23:31:00+00:00,2026-03-05 02:01:00+00:00,9952.216826172626,9948.837659398378,9948.837659398378,9883.229023343496,1.6626293649119084,3.9664133365483747,-0.2147653099014517,-2.3037839716364665,-2.5185492815379185,150.0,2.428048581929983,mean
11,MEDIAN,15,NEARUSDT,2026-03-05 01:44:00+00:00,2026-03-05 01:46:00+00:00,2026-03-05 02:46:00+00:00,9943.13465897552,9939.58200402864,9939.58200402864,10009.044922618461,81.7937335483174,3.9897253853294203,0.0,77.80400816298798,77.80400816298798,60.0,-2.1002416987710717,mean
8,MEDIAN,15,DOGEUSDT,2026-03-04 22:44:00+00:00,2026-03-04 22:46:00+00:00,2026-03-05 03:01:00+00:00,9953.119651302914,9938.429557218467,9938.429557218467,9728.396121038228,-134.75825378279836,3.9333651356513393,-0.30551581044122117,-138.6916189184497,-138.99713472889093,255.0,-2.095378939885264,timeout
12,MEDIAN,15,UNIUSDT,2026-03-05 02:14:00+00:00,2026-03-05 02:16:00+00:00,2026-03-05 04:46:00+00:00,9937.92348702483,9942.882326987761,9942.882326987761,9966.66615299102,8.869483601523216,3.9819096959957556,0.0,4.887573905527461,4.887573905527461,150.0,2.0371471121486615,mean
13,MEDIAN,15,FILUSDT,2026-03-05 07:59:00+00:00,2026-03-05 08:01:00+00:00,2026-03-05 09:46:00+00:00,9946.753418890396,9957.463075539115,9957.463075539115,9995.019114766901,37.55603922778606,3.9904964380612036,0.0,33.56554278972486,33.56554278972486,105.0,2.1302171946058754,mean
14,MEDIAN,15,HBARUSDT,2026-03-05 09:29:00+00:00,2026-03-05 09:31:00+00:00,2026-03-05 11:16:00+00:00,9946.499196992292,9940.063593922761,9940.063593922761,10031.744308306466,17.32744658761573,3.9943615804458457,0.0,13.333085007169881,13.333085007169881,105.0,-2.030533091156799,mean
17,MEDIAN,15,SUIUSDT,2026-03-05 11:59:00+00:00,2026-03-05 12:01:00+00:00,2026-03-05 13:46:00+00:00,9951.347613878468,9948.229750226754,9948.229750226754,9908.773453525555,3.6987471586767198,3.9714006407504616,0.0,-0.27265348207374185,-0.27265348207374185,105.0,2.4028529120583992,mean
16,MEDIAN,15,LTCUSDT,2026-03-05 11:59:00+00:00,2026-03-05 12:01:00+00:00,2026-03-05 14:01:00+00:00,9951.347613878468,9950.045071936174,9950.045071936174,9927.33441383368,12.046595647900851,3.975475897153971,0.0,8.071119750746881,8.071119750746881,120.0,-3.1287272147271334,mean
15,MEDIAN,15,LINKUSDT,2026-03-05 11:44:00+00:00,2026-03-05 11:46:00+00:00,2026-03-05 16:01:00+00:00,9951.443281670085,9963.639359525176,9963.639359525176,9807.472280450162,21.17696404086318,3.9542223279950672,-0.33043916873016804,17.22274171286811,16.89230254413794,255.0,2.283706878624463,timeout
18,MEDIAN,15,UNIUSDT,2026-03-05 14:29:00+00:00,2026-03-05 14:31:00+00:00,2026-03-05 16:16:00+00:00,9952.935144025498,9961.854662139775,9961.854662139775,9732.176975285001,10.921140011159794,3.938806327484955,0.13066931108284865,6.98233368367484,7.1130029947576885,105.0,2.0298467861807437,mean
19,MEDIAN,15,SOLUSDT,2026-03-05 14:44:00+00:00,2026-03-05 14:46:00+00:00,2026-03-05 17:31:00+00:00,9953.679088608707,9963.181278772901,9963.181278772901,9791.939017968252,-4.997714149556259,3.9510240593482306,0.36386742193303184,-8.94873820890449,-8.584870786971459,165.0,-2.957886252225539,mean
21,MEDIAN,15,LTCUSDT,2026-03-05 16:29:00+00:00,2026-03-05 16:31:00+00:00,2026-03-05 18:16:00+00:00,9952.297182400252,9952.87307420647,9952.87307420647,9923.4559207457,11.856347295667053,3.9752657989904345,0.0,7.881081496676618,7.881081496676618,105.0,2.4099808352464063,mean
20,MEDIAN,15,AVAXUSDT,2026-03-05 16:14:00+00:00,2026-03-05 16:16:00+00:00,2026-03-05 19:16:00+00:00,9954.193406009757,9951.867800438893,9951.867800438893,10074.352404729227,8.05629590582154,4.005244041033624,0.0,4.051051864787917,4.051051864787917,180.0,3.0052011391529243,mean
22,MEDIAN,15,AAVEUSDT,2026-03-05 18:44:00+00:00,2026-03-05 18:46:00+00:00,2026-03-05 21:01:00+00:00,9955.024778419976,9967.991261501344,9967.991261501344,10031.459183196584,41.53869656274114,3.9998900889395856,0.0,37.53880647380156,37.53880647380156,135.0,2.317000868313307,mean
23,MEDIAN,15,SUIUSDT,2026-03-05 19:14:00+00:00,2026-03-05 19:16:00+00:00,2026-03-05 21:46:00+00:00,9958.770692554877,9954.34821718892,9954.34821718892,9908.215026862545,39.4693332322431,3.9725126488102935,0.0,35.49682058343281,35.49682058343281,150.0,3.453452744042006,mean
24,MEDIAN,15,DOTUSDT,2026-03-05 20:29:00+00:00,2026-03-05 20:31:00+00:00,2026-03-05 22:31:00+00:00,9957.615341636878,9980.739959726105,9980.739959726105,9891.312356600347,33.58585037951366,3.97441046326529,0.0,29.61143991624837,29.61143991624837,120.0,2.334433300008926,mean
25,MEDIAN,15,XLMUSDT,2026-03-06 02:14:00+00:00,2026-03-06 02:16:00+00:00,2026-03-06 03:46:00+00:00,9965.223091805638,9976.974574267168,9976.974574267168,9908.109293301939,30.430982216894723,3.9770167735138213,0.0,26.453965443380902,26.453965443380902,90.0,2.2729052328940864,mean
26,MEDIAN,15,SUIUSDT,2026-03-06 07:44:00+00:00,2026-03-06 07:46:00+00:00,2026-03-06 08:46:00+00:00,9967.868488349975,9970.328645106718,9970.328645106718,9889.5704940477,39.13910535477322,3.9719798278308835,-0.1152599320955643,35.167125526942336,35.051865594846774,60.0,2.881844388990009,mean
27,MEDIAN,15,SUIUSDT,2026-03-06 09:59:00+00:00,2026-03-06 10:01:00+00:00,2026-03-06 12:31:00+00:00,9971.37367490946,9984.808491049382,9984.808491049382,9929.173691510325,-0.4376465904061413,3.9827964365119413,0.0,-4.4204430269180826,-4.4204430269180826,150.0,-2.0755842374176994,mean
28,MEDIAN,15,AVAXUSDT,2026-03-06 12:29:00+00:00,2026-03-06 12:31:00+00:00,2026-03-06 15:16:00+00:00,9971.419665383388,9977.920097299822,9977.920097299822,9735.514627817678,-5.49976375776386,3.9426869450235005,0.0,-9.44245070278736,-9.44245070278736,165.0,-2.028023298773175,mean
29,MEDIAN,15,SUIUSDT,2026-03-06 14:14:00+00:00,2026-03-06 14:16:00+00:00,2026-03-06 17:46:00+00:00,9968.80238234054,9970.841317687577,9970.841317687577,9823.082433760937,-18.917825139001582,3.958784750289703,0.27278265964713433,-22.876609889291284,-22.60382722964415,210.0,-2.7608175528252716,mean
31,MEDIAN,15,ADAUSDT,2026-03-06 15:29:00+00:00,2026-03-06 15:31:00+00:00,2026-03-06 18:01:00+00:00,9968.924196611788,9972.685888007225,9972.685888007225,9912.118685222029,14.218078275571568,3.9769609146458507,0.5563247527928432,10.241117360925717,10.79744211371856,150.0,-2.7035474547052853,mean
30,MEDIAN,15,BNBUSDT,2026-03-06 14:14:00+00:00,2026-03-06 14:16:00+00:00,2026-03-06 18:16:00+00:00,9968.80238234054,9970.106493830463,9970.106493830463,9933.554508347039,-21.85479744351307,3.9807322004355004,0.5050063164859712,-25.835529643948572,-25.3305233274626,240.0,2.0244527621680386,mean
32,MEDIAN,15,AVAXUSDT,2026-03-06 21:29:00+00:00,2026-03-06 21:31:00+00:00,2026-03-07 00:01:00+00:00,9966.273694692152,9967.224533184195,9967.224533184195,9983.109142217892,2.5962441074407625,3.990066735080417,0.3758885234952982,-1.3938226276396546,-1.0179341041443564,150.0,2.0897722787140314,mean
33,MEDIAN,15,ADAUSDT,2026-03-07 14:14:00+00:00,2026-03-07 14:16:00+00:00,2026-03-07 16:31:00+00:00,9966.17190128174,9963.863735698886,9963.863735698886,10013.926249183465,52.6001130737919,3.99555799697647,0.4735049437656404,48.60455507681544,49.07806002058108,135.0,-5.0057226980857665,mean
34,MEDIAN,15,FILUSDT,2026-03-07 15:44:00+00:00,2026-03-07 15:46:00+00:00,2026-03-07 17:31:00+00:00,9970.184842377043,9957.709316480516,9957.709316480516,10051.090390467962,31.767689724397403,4.001759941389696,-1.0099280268878865,27.765929783007707,26.75600175611982,105.0,-2.5697707146459843,mean
35,MEDIAN,15,DOTUSDT,2026-03-07 19:14:00+00:00,2026-03-07 19:16:00+00:00,2026-03-07 22:16:00+00:00,9973.755307459409,9979.783995726926,9979.783995726926,9943.936517147153,-12.568809320515017,3.9847441025748163,0.0,-16.553553423089834,-16.553553423089834,180.0,-2.2163056181451264,mean
36,MEDIAN,15,FILUSDT,2026-03-08 02:59:00+00:00,2026-03-08 03:01:00+00:00,2026-03-08 05:16:00+00:00,9972.0999521171,9977.968623498533,9977.968623498533,10004.134219105963,6.106572522400944,3.9964205685208993,0.0,2.1101519538800444,2.1101519538800444,135.0,-2.424732061662151,mean
37,MEDIAN,15,LTCUSDT,2026-03-08 08:14:00+00:00,2026-03-08 08:16:00+00:00,2026-03-08 09:46:00+00:00,9972.310967312487,9970.279115023939,9970.279115023939,10074.437288951736,20.80338366525731,4.008943280795135,0.0,16.794440384462174,16.794440384462174,90.0,-2.9286018467265915,mean
39,MEDIAN,15,BNBUSDT,2026-03-08 10:29:00+00:00,2026-03-08 10:31:00+00:00,2026-03-08 11:31:00+00:00,9973.990411350935,9967.666294535149,9967.666294535149,9928.24426374687,14.930464168634524,3.979182111656404,0.0,10.951282056978119,10.951282056978119,60.0,-2.1315933861315925,mean
38,MEDIAN,15,XRPUSDT,2026-03-08 10:29:00+00:00,2026-03-08 10:31:00+00:00,2026-03-08 13:31:00+00:00,9973.990411350935,9965.889144992336,9965.889144992336,9818.51549824608,-0.6322051180915418,3.956880928647683,0.0,-4.589086046739225,-4.589086046739225,180.0,-2.2614657362084123,mean
41,MEDIAN,15,LTCUSDT,2026-03-08 12:14:00+00:00,2026-03-08 12:16:00+00:00,2026-03-08 13:46:00+00:00,9974.54875020401,9955.827034112155,9955.827034112155,9965.396628650344,11.4420459649222,3.9842447325524994,0.0,7.4578012323697,7.4578012323697,90.0,2.3087113486833757,mean
40,MEDIAN,15,FILUSDT,2026-03-08 11:59:00+00:00,2026-03-08 12:01:00+00:00,2026-03-08 14:01:00+00:00,9975.08157720152,9963.735227663712,9963.735227663712,9923.004072339167,-9.164441472642155,3.977347860000576,0.0,-13.141789332642732,-13.141789332642732,120.0,2.255797081437342,mean
42,MEDIAN,15,UNIUSDT,2026-03-08 13:59:00+00:00,2026-03-08 14:01:00+00:00,2026-03-08 15:46:00+00:00,9974.543959852428,9981.066383703172,9981.066383703172,9932.71809342293,10.545470724761387,3.9827568954252204,0.0,6.562713829336166,6.562713829336166,105.0,-2.1902286906567348,mean
44,MEDIAN,15,ADAUSDT,2026-03-08 15:29:00+00:00,2026-03-08 15:31:00+00:00,2026-03-08 16:46:00+00:00,9973.96825778934,9981.198379875317,9981.198379875317,9961.556981460115,11.623739043988014,3.988551072267086,0.4733934078773665,7.635187971720927,8.108581379598293,75.0,-2.6435556265456652,mean
43,MEDIAN,15,LTCUSDT,2026-03-08 15:14:00+00:00,2026-03-08 15:16:00+00:00,2026-03-08 17:31:00+00:00,9974.207649968335,9970.993554730889,9970.993554730889,9936.94928493535,1.8816123506482494,3.981588567933248,0.11221852548684114,-2.0999762172849987,-1.9877576917981576,135.0,-2.2406880055845106,mean
45,MEDIAN,15,BTCUSDT,2026-03-08 19:29:00+00:00,2026-03-08 19:31:00+00:00,2026-03-08 21:46:00+00:00,9975.326585893645,9978.255371838746,9978.255371838746,9942.254655689387,7.768968002456415,3.9841020055056267,0.0,3.7848659969507876,3.7848659969507876,135.0,-2.4589760582134974,mean
46,MEDIAN,15,BTCUSDT,2026-03-08 22:29:00+00:00,2026-03-08 22:31:00+00:00,2026-03-09 02:01:00+00:00,9975.705072493342,9956.090405516063,9956.090405516063,10016.092747302351,-1.6064340513394777,3.994436630563683,-0.18806283486762732,-5.60087068190316,-5.788933516770787,210.0,-2.159376814306317,mean
