id,model,frequency_min,target,signal_time,entry_time,exit_time,gross_target,entry_turnover,exit_turnover,price_pnl,fee,funding_cashflow,net_pnl,net_pnl_including_funding,hold_minutes,z_entry,reason
11,PCA3,15,DOTUSDT,2026-04-07 22:29:00+00:00,2026-04-07 22:31:00+00:00,2026-04-07 23:16:00+00:00,9992.968777688036,9988.772456488941,10212.783402006758,49.20372440802066,4.040311171699139,0.0,45.16341323632152,45.16341323632152,45.0,2.2841382607401592,mean
12,PCA3,15,SUIUSDT,2026-04-07 23:29:00+00:00,2026-04-07 23:31:00+00:00,2026-04-08 03:16:00+00:00,9997.485119011668,9958.686958444552,9843.324496481828,-15.471293040236645,3.960402290985276,0.029434529571757805,-19.43169533122192,-19.40226080165016,225.0,2.2534161785974303,mean
13,PCA3,15,HBARUSDT,2026-04-08 00:29:00+00:00,2026-04-08 00:31:00+00:00,2026-04-08 04:31:00+00:00,9997.777384424893,9988.653676576427,10013.859544575012,-16.284154444678613,4.000502644230288,0.0,-20.2846570889089,-20.2846570889089,240.0,2.683165292354994,mean
14,PCA3,15,HBARUSDT,2026-04-08 07:59:00+00:00,2026-04-08 08:01:00+00:00,2026-04-08 10:31:00+00:00,9993.516427222614,9994.929910354234,10039.086168226828,33.42010223185782,4.006803215716213,0.0,29.413299016141607,29.413299016141607,150.0,-2.6258376809907036,mean
15,PCA3,15,AAVEUSDT,2026-04-13 04:44:00+00:00,2026-04-13 04:46:00+00:00,2026-04-13 06:46:00+00:00,9996.457757124226,9988.619360305554,10018.541662958833,-5.2764922661703135,4.001432204652877,0.0,-9.27792447082319,-9.27792447082319,120.0,2.0171626454549423,mean
16,PCA3,15,DOTUSDT,2026-04-13 04:59:00+00:00,2026-04-13 05:01:00+00:00,2026-04-13 07:46:00+00:00,9992.691413275395,9953.714211723505,10006.66613001845,23.294174845352327,3.992076068348391,0.0,19.302098777003934,19.302098777003934,165.0,-3.1658541780887943,mean
17,PCA3,15,ETHUSDT,2026-04-13 23:29:00+00:00,2026-04-13 23:31:00+00:00,2026-04-14 02:46:00+00:00,9997.460174554846,9992.980259234842,9918.024490187312,-9.453256707782772,3.9822009498844313,-0.19075479532857043,-13.435457657667204,-13.626212452995775,195.0,2.311672321212698,mean
18,PCA3,15,DOGEUSDT,2026-04-14 13:59:00+00:00,2026-04-14 14:01:00+00:00,2026-04-14 16:01:00+00:00,9996.097553309546,10024.999610033037,9870.306101207405,67.25266464940074,3.979061142248088,0.5247485115487225,63.27360350715266,63.79835201870138,120.0,2.490523043459396,mean
19,PCA3,15,TRXUSDT,2026-04-15 12:14:00+00:00,2026-04-15 12:16:00+00:00,2026-04-15 15:16:00+00:00,10002.477388511417,9999.648511849515,10056.864896978068,47.094282895467444,4.011302681765517,0.0,43.08298021370192,43.08298021370192,180.0,2.3406196594091755,mean
20,PCA3,15,DOGEUSDT,2026-04-16 03:59:00+00:00,2026-04-16 04:01:00+00:00,2026-04-16 05:16:00+00:00,10006.785686532787,10010.714958863122,9961.834062820242,37.43929229757874,3.884437066824629,0.0,33.554855230754114,33.554855230754114,75.0,2.1382354254703704,mean
22,PCA3,15,SUIUSDT,2026-04-16 05:14:00+00:00,2026-04-16 05:16:00+00:00,2026-04-16 06:16:00+00:00,10011.099339598588,10009.281633059047,10091.634338721218,37.84133360766142,3.9095861875265774,0.0,33.93174742013484,33.93174742013484,60.0,-2.2460476054883687,mean
21,PCA3,15,FILUSDT,2026-04-16 04:44:00+00:00,2026-04-16 04:46:00+00:00,2026-04-16 08:31:00+00:00,10007.018197521946,10002.38484002259,10035.944317976338,-22.612637900284778,4.007665831599786,0.16275202787971013,-26.62030373188456,-26.457551704004853,225.0,2.763250872465258,mean
23,PCA3,15,SUIUSDT,2026-04-16 15:59:00+00:00,2026-04-16 16:01:00+00:00,2026-04-16 20:16:00+00:00,10010.888591627476,10024.163615748099,10177.268937555145,-27.219185867732207,4.040286510660649,0.0,-31.259472378392857,-31.259472378392857,255.0,-2.4640605418880703,timeout
24,PCA3,15,SUIUSDT,2026-04-16 20:44:00+00:00,2026-04-16 20:46:00+00:00,2026-04-16 21:46:00+00:00,10007.762644389637,9999.205181341304,10014.432716564888,29.068809962789402,4.002727579581239,0.0,25.066082383208162,25.066082383208162,60.0,-2.2060670106264366,mean
25,PCA3,15,SUIUSDT,2026-04-16 22:14:00+00:00,2026-04-16 22:16:00+00:00,2026-04-17 00:01:00+00:00,10010.269252627957,10000.697435505159,10008.03147725438,36.659900330393015,4.001745782551907,0.07901359468741741,32.65815454784111,32.737168142528525,105.0,2.6540618790368913,mean
26,PCA3,15,SUIUSDT,2026-04-17 13:44:00+00:00,2026-04-17 13:46:00+00:00,2026-04-17 15:16:00+00:00,10013.542969442211,10011.470822753927,10000.52094787925,27.980949552398958,4.002398354126635,0.0,23.97855119827232,23.97855119827232,90.0,3.09939820867773,mean
27,PCA3,15,SUIUSDT,2026-04-17 17:29:00+00:00,2026-04-17 17:31:00+00:00,2026-04-17 18:46:00+00:00,10015.940824562038,10037.347327903504,10010.41926769715,8.926959749552545,4.009553319120132,0.0,4.917406430432413,4.917406430432413,75.0,-2.069070144836068,mean
28,PCA3,15,TRXUSDT,2026-04-19 08:59:00+00:00,2026-04-19 09:01:00+00:00,2026-04-19 10:46:00+00:00,10016.432565205083,10027.579866538927,9992.034162193415,21.190165071089954,4.003922805746468,0.0,17.186242265343488,17.186242265343488,105.0,2.5262369534653972,mean
29,PCA3,15,TRXUSDT,2026-04-19 16:14:00+00:00,2026-04-19 16:16:00+00:00,2026-04-19 17:46:00+00:00,10018.151189431617,10021.203121658962,9958.900145544512,-16.261754855312738,3.9960206534406946,0.0,-20.257775508753433,-20.257775508753433,90.0,2.0587344190644035,mean
30,PCA3,15,BCHUSDT,2026-04-22 05:44:00+00:00,2026-04-22 05:46:00+00:00,2026-04-22 09:46:00+00:00,10016.125411880741,10024.966825519397,10071.620156867173,-60.72236192119108,4.019317396477314,0.16944978343959405,-64.7416793176684,-64.57222953422881,240.0,2.610378284747883,mean
31,PCA3,15,TRXUSDT,2026-04-22 14:29:00+00:00,2026-04-22 14:31:00+00:00,2026-04-22 17:46:00+00:00,10009.668188927319,9993.714704904762,9978.465635632472,21.64872317131374,3.994436068107447,0.11862663856793502,17.654287103206293,17.77291374177423,195.0,-2.329688105572315,mean
32,PCA3,15,LTCUSDT,2026-04-29 09:59:00+00:00,2026-04-29 10:01:00+00:00,2026-04-29 11:31:00+00:00,10011.445480301496,10039.58497619396,9945.774428580253,63.574621508931905,3.2679312142149,0.0,60.30669029471701,60.30669029471701,90.0,2.851054649880724,mean
33,PCA3,15,SUIUSDT,2026-04-29 09:59:00+00:00,2026-04-29 10:01:00+00:00,2026-04-29 12:16:00+00:00,10011.445480301496,10020.40725120874,9898.665893182068,-4.805567322531924,2.341668378913499,0.0,-7.147235701445423,-7.147235701445423,135.0,-2.2516780420842113,mean
34,PCA3,15,DOGEUSDT,2026-04-29 09:59:00+00:00,2026-04-29 10:01:00+00:00,2026-04-29 12:16:00+00:00,10011.445480301496,10028.454347906894,9887.38502590159,34.09640773288194,2.3414792722530136,0.0,31.754928460628925,31.754928460628925,135.0,2.112352014753245,mean
35,PCA3,15,FILUSDT,2026-04-29 11:44:00+00:00,2026-04-29 11:46:00+00:00,2026-04-29 13:01:00+00:00,10011.6884587994,10001.362017435644,9887.522953054056,40.38782218575458,3.9777769940979404,0.0,36.410045191656636,36.410045191656636,75.0,3.7251960199327083,mean
37,PCA3,15,AVAXUSDT,2026-04-29 15:44:00+00:00,2026-04-29 15:46:00+00:00,2026-04-29 18:16:00+00:00,10022.438998145708,10033.900500836868,9873.816460167753,9.872641613862498,3.981543392200924,-0.09428368615252695,5.891098221661574,5.796814535509047,150.0,3.504633175312105,mean
36,PCA3,15,FILUSDT,2026-04-29 15:14:00+00:00,2026-04-29 15:16:00+00:00,2026-04-29 19:16:00+00:00,10023.577923126053,10015.412834612142,9859.922746326765,-51.68498634007724,3.9750671161877813,0.5207727198433627,-55.66005345626502,-55.139280736421654,240.0,-3.5703381233796523,mean
39,PCA3,15,DOTUSDT,2026-05-01 14:29:00+00:00,2026-05-01 14:31:00+00:00,2026-05-01 15:01:00+00:00,10015.434720229667,10008.880191483056,9951.478609838881,49.56343455443931,3.9920717602643876,0.0,45.571362794174924,45.571362794174924,30.0,2.569110867355418,mean
38,PCA3,15,BCHUSDT,2026-05-01 13:44:00+00:00,2026-05-01 13:46:00+00:00,2026-05-01 17:16:00+00:00,10018.643676505963,10027.374104295928,10030.005623619732,-6.041090788366131,4.011475945583133,0.2159456898250983,-10.052566733949263,-9.836621044124165,210.0,2.1799238808307377,mean
40,PCA3,15,TRXUSDT,2026-05-03 05:29:00+00:00,2026-05-03 05:31:00+00:00,2026-05-03 09:16:00+00:00,10022.217150680966,10029.461231003825,10057.145818707824,-19.30245451455586,4.01732140994233,0.5021780104125122,-23.319775924498188,-22.817597914085678,225.0,3.375537782314154,mean
41,PCA3,15,FILUSDT,2026-05-04 02:29:00+00:00,2026-05-04 02:31:00+00:00,2026-05-04 04:31:00+00:00,10019.935390889557,10049.914916400063,10138.980888643267,23.0965507242537,4.037779161008666,0.0,19.058771563245035,19.058771563245035,120.0,2.1267216229632733,mean
42,PCA3,15,UNIUSDT,2026-05-04 04:44:00+00:00,2026-05-04 04:46:00+00:00,2026-05-04 06:46:00+00:00,10021.84126804588,10023.231029214507,9902.825511313902,40.4352377873196,3.985211308105682,0.0,36.45002647921392,36.45002647921392,120.0,2.388109596180891,mean
43,PCA3,15,LINKUSDT,2026-05-04 09:29:00+00:00,2026-05-04 09:31:00+00:00,2026-05-04 13:01:00+00:00,10025.486270693802,10023.844551346727,9897.75987062706,-7.752457901904548,3.9843208843947577,0.0,-11.736778786299306,-11.736778786299306,210.0,2.797158924643786,mean
44,PCA3,15,BCHUSDT,2026-05-05 08:44:00+00:00,2026-05-05 08:46:00+00:00,2026-05-05 12:31:00+00:00,10024.312592815171,10034.361860148172,10103.383849081687,-4.50005603893209,4.027549141845972,0.0,-8.527605180778062,-8.527605180778062,225.0,2.4354892565961337,mean
45,PCA3,15,SUIUSDT,2026-05-05 13:14:00+00:00,2026-05-05 13:16:00+00:00,2026-05-05 14:01:00+00:00,10023.459832297094,10024.237109522614,9947.089216537355,57.90091508067386,3.9942652652119937,0.0,53.90664981546187,53.90664981546187,45.0,2.466962523611437,mean
46,PCA3,15,FILUSDT,2026-05-05 20:59:00+00:00,2026-05-05 21:01:00+00:00,2026-05-05 22:46:00+00:00,10028.85049727864,10027.646178320518,9931.594122148901,46.4474340595274,3.3821370460451385,0.0,43.065297013482265,43.065297013482265,105.0,3.0654732326992944,mean
47,PCA3,15,AVAXUSDT,2026-05-05 20:59:00+00:00,2026-05-05 21:01:00+00:00,2026-05-05 23:46:00+00:00,10028.85049727864,10028.745994124336,9983.960279529218,0.3683071595775651,3.3927633685768788,0.0,-3.0244562089993137,-3.0244562089993137,165.0,-2.0499603657915086,mean
48,PCA3,15,BCHUSDT,2026-05-05 22:59:00+00:00,2026-05-05 23:01:00+00:00,2026-05-06 01:16:00+00:00,10032.738706760574,10033.170869701515,10011.40324542405,30.99188011809531,4.008914823025113,0.16311340205249644,26.982965295070198,27.146078697122693,135.0,2.021642908605075,mean
49,PCA3,15,FILUSDT,2026-05-06 01:59:00+00:00,2026-05-06 02:01:00+00:00,2026-05-06 04:01:00+00:00,10035.569189228801,10029.518541194444,10416.87085158097,-332.6075798829638,4.089277878555083,0.0,-336.69685776151886,-336.69685776151886,120.0,6.02277426790041,stop
50,PCA3,15,FILUSDT,2026-05-06 04:14:00+00:00,2026-05-06 04:16:00+00:00,2026-05-06 06:16:00+00:00,10001.899503452649,10001.61385363613,9912.279927664276,63.633825825563356,3.982778756260082,0.0,59.651047069303274,59.651047069303274,120.0,6.777795259941915,mean
51,PCA3,15,BCHUSDT,2026-05-06 04:44:00+00:00,2026-05-06 04:46:00+00:00,2026-05-06 07:31:00+00:00,9992.152994891325,9971.272543298934,10015.373166514573,-1.9033757893518317,3.9973291419627017,0.0,-5.900704931314533,-5.900704931314533,165.0,2.941174924541464,mean
52,PCA3,15,FILUSDT,2026-05-06 07:59:00+00:00,2026-05-06 08:01:00+00:00,2026-05-06 10:01:00+00:00,10007.274537666446,10000.602726628502,10332.31264228783,93.15050779689935,4.066583073783267,0.0,89.08392472311608,89.08392472311608,120.0,-2.0818764551760465,mean
53,PCA3,15,BNBUSDT,2026-05-06 12:14:00+00:00,2026-05-06 12:16:00+00:00,2026-05-06 15:16:00+00:00,10016.182930138759,10025.77473427928,9904.253720057188,-35.74437816672998,3.9860056908672936,0.0,-39.73038385759727,-39.73038385759727,180.0,2.390101102084859,mean
54,PCA3,15,SUIUSDT,2026-05-07 07:14:00+00:00,2026-05-07 07:16:00+00:00,2026-05-07 09:01:00+00:00,10012.209891752998,10002.15596828152,9936.485790957573,31.51321121448275,3.987728351847819,-0.19389573189407586,27.525482862634934,27.331587130740857,105.0,2.1470696014283233,mean
55,PCA3,15,SUIUSDT,2026-05-08 14:44:00+00:00,2026-05-08 14:46:00+00:00,2026-05-08 16:01:00+00:00,10014.943050466072,10011.885216595689,10078.258334579572,28.337224268868898,3.4218728413948267,0.1373436673772303,24.915351427474068,25.0526950948513,75.0,2.5174454966307276,mean
57,PCA3,15,UNIUSDT,2026-05-08 16:29:00+00:00,2026-05-08 16:31:00+00:00,2026-05-08 17:46:00+00:00,10032.159357564757,10023.915049861333,10091.791125891381,37.63388558520868,4.0231412351505424,0.0,33.61074435005814,33.61074435005814,75.0,2.2249711532124636,mean
56,PCA3,15,FILUSDT,2026-05-08 15:59:00+00:00,2026-05-08 16:01:00+00:00,2026-05-08 18:16:00+00:00,10017.981694126489,9992.674528243348,9898.263405118378,166.02721275333195,3.3870942283107373,0.0,162.64011852502122,162.64011852502122,135.0,2.4033110624892906,mean
59,PCA3,15,HBARUSDT,2026-05-09 01:29:00+00:00,2026-05-09 01:31:00+00:00,2026-05-09 03:16:00+00:00,10018.285123734875,10030.303031714246,10030.599874856462,32.918516062070395,4.012180581314141,0.0,28.906335480756255,28.906335480756255,105.0,2.6350784203925626,mean
58,PCA3,15,SUIUSDT,2026-05-09 00:29:00+00:00,2026-05-09 00:31:00+00:00,2026-05-09 04:01:00+00:00,10037.073406263065,10034.942300130935,10256.802074541874,-158.65049003960394,4.058348874934563,0.0,-162.7088389145385,-162.7088389145385,210.0,2.072301343724615,mean
60,PCA3,15,UNIUSDT,2026-05-10 05:29:00+00:00,2026-05-10 05:31:00+00:00,2026-05-10 09:16:00+00:00,10023.693155919686,10028.370393164136,10299.859410901516,-183.89683436177202,4.06564596081313,0.4179935561842266,-187.96248032258515,-187.54448676640092,225.0,2.315632426446224,mean
61,PCA3,15,HBARUSDT,2026-05-10 11:59:00+00:00,2026-05-10 12:01:00+00:00,2026-05-10 13:31:00+00:00,10004.938707243045,10018.414329048293,10023.211080673167,29.086765799191745,4.008325081944292,0.0,25.078440717247453,25.078440717247453,90.0,2.103081866362354,mean
62,PCA3,15,SUIUSDT,2026-05-10 16:14:00+00:00,2026-05-10 16:16:00+00:00,2026-05-10 17:46:00+00:00,10007.44655131477,9983.984410474832,10315.683698706944,-236.98541561524817,4.059933621836355,0.0,-241.04534923708454,-241.04534923708454,90.0,2.0685842219481505,stop
63,PCA3,15,XLMUSDT,2026-05-10 17:14:00+00:00,2026-05-10 17:16:00+00:00,2026-05-10 18:46:00+00:00,9989.023194401234,9974.82876020236,10006.983012036058,66.84248182244211,3.8487176335791067,0.0,62.993764188863004,62.993764188863004,90.0,2.2166961001888317,mean
64,PCA3,15,XRPUSDT,2026-05-10 17:29:00+00:00,2026-05-10 17:31:00+00:00,2026-05-10 18:46:00+00:00,9982.458892409599,9980.113038462676,9966.462551359467,41.49701023440189,3.8422682428300616,0.0,37.654741991571825,37.654741991571825,75.0,2.0066046835844484,mean
65,PCA3,15,LTCUSDT,2026-05-10 23:44:00+00:00,2026-05-10 23:46:00+00:00,2026-05-11 01:16:00+00:00,9993.406867009107,9984.197883952273,9859.204299757122,31.82399961156284,3.968680436741879,-0.1636209562418824,27.855319174820963,27.69169821857908,90.0,3.486900798719939,mean
66,PCA3,15,AVAXUSDT,2026-05-14 14:59:00+00:00,2026-05-14 15:01:00+00:00,2026-05-14 16:46:00+00:00,9996.176036830962,10003.654237114823,10007.451378823263,33.24482506754187,4.002221123187617,0.426420004037629,29.24260394435425,29.669023948391878,105.0,2.252804635698925,mean
68,PCA3,15,AVAXUSDT,2026-05-14 18:29:00+00:00,2026-05-14 18:31:00+00:00,2026-05-14 20:16:00+00:00,9992.833149099226,9984.739748158148,9894.57828949712,7.859572682747673,3.975863607531054,0.0,3.8837090752166183,3.8837090752166183,105.0,-2.270841249924777,mean
67,PCA3,15,XRPUSDT,2026-05-14 18:14:00+00:00,2026-05-14 18:16:00+00:00,2026-05-14 20:46:00+00:00,9999.142939225801,9992.715094897236,9933.259763990913,-7.487567338326712,3.98519497177763,0.0,-11.472762310104342,-11.472762310104342,150.0,2.5901268463954175,mean
69,PCA3,15,HBARUSDT,2026-05-15 14:14:00+00:00,2026-05-15 14:16:00+00:00,2026-05-15 16:31:00+00:00,9998.384033902312,10014.57296534878,10024.527111354057,47.270777939367846,4.007820015340567,0.3480121899757736,43.26295792402728,43.61097011400306,135.0,2.0720742218110164,mean
72,PCA3,15,ETHUSDT,2026-05-18 00:29:00+00:00,2026-05-18 00:31:00+00:00,2026-05-18 01:46:00+00:00,10001.179141619816,9989.968113590643,9941.934000648107,30.2137105760043,3.98638042284775,0.0,26.227330153156547,26.227330153156547,75.0,-2.165314676958612,mean
71,PCA3,15,LTCUSDT,2026-05-17 23:59:00+00:00,2026-05-18 00:01:00+00:00,2026-05-18 03:01:00+00:00,10002.74513091371,9989.700525900802,9949.187797506776,-10.858669930550311,3.0952374034861663,0.0,-13.953907334036478,-13.953907334036478,180.0,-2.049046397704647,mean
70,PCA3,15,AVAXUSDT,2026-05-17 23:59:00+00:00,2026-05-18 00:01:00+00:00,2026-05-18 04:16:00+00:00,10002.74513091371,9980.496907723,9976.313378320408,-42.50123017190822,3.09964410292344,0.0,-45.600874274831654,-45.600874274831654,255.0,2.2038184039332696,timeout
73,PCA3,15,BCHUSDT,2026-05-18 01:59:00+00:00,2026-05-18 02:01:00+00:00,2026-05-18 06:16:00+00:00,10001.087516430838,9992.408698133633,9793.426980465962,-167.34254351827278,3.957167135719919,0.0,-171.2997106539927,-171.2997106539927,255.0,-2.2430368491389707,timeout
74,PCA3,15,BCHUSDT,2026-05-18 06:29:00+00:00,2026-05-18 06:31:00+00:00,2026-05-18 09:46:00+00:00,9982.282414702739,9977.154297087398,9949.000853967524,-43.103721506591945,3.985231030210984,3.0932117601842606,-47.088952536802935,-43.995740776618675,195.0,-2.257211833713645,mean
75,PCA3,15,BTCUSDT,2026-05-18 07:44:00+00:00,2026-05-18 07:46:00+00:00,2026-05-18 10:16:00+00:00,9980.63634075885,9990.021688049213,9957.353953592135,2.998885663484428,3.9894751283282694,0.3671152898510149,-0.9905894648438414,-0.6234741749928265,150.0,2.0034642085326206,mean
76,PCA3,15,DOTUSDT,2026-05-21 19:59:00+00:00,2026-05-21 20:01:00+00:00,2026-05-21 23:16:00+00:00,9977.820493207579,9990.91461439972,9906.964730429157,17.24452442959333,3.9795758689657754,0.0,13.264948560627554,13.264948560627554,195.0,2.4224589611395144,mean
77,PCA3,15,DOTUSDT,2026-05-22 04:14:00+00:00,2026-05-22 04:16:00+00:00,2026-05-22 06:16:00+00:00,9979.146988063643,9987.952413902594,9931.302995463053,14.043965148226073,3.9838510818731296,0.0,10.060114066352945,10.060114066352945,120.0,2.4048971847028318,mean
78,PCA3,15,LINKUSDT,2026-05-22 19:44:00+00:00,2026-05-22 19:46:00+00:00,2026-05-22 21:01:00+00:00,9980.15299947028,9968.453877610224,10081.406064015271,34.51685440779186,4.009971988325099,0.0,30.50688241946676,30.50688241946676,75.0,-2.200932501382135,mean
79,PCA3,15,TRXUSDT,2026-05-25 14:29:00+00:00,2026-05-25 14:31:00+00:00,2026-05-25 16:01:00+00:00,9983.203687712226,9977.47609750496,9945.899911125241,25.972377656481,3.98467520172604,0.19757240902816256,21.98770245475496,22.18527486378312,90.0,2.0526288268917803,mean
80,PCA3,15,XLMUSDT,2026-05-27 14:29:00+00:00,2026-05-27 14:31:00+00:00,2026-05-27 17:46:00+00:00,9985.422215198605,9980.807772090318,10067.673520611881,-99.50711236491836,4.0096962585404405,0.13788022264775465,-103.5168086234588,-103.37892840081105,195.0,2.2274926507322266,mean
81,PCA3,15,TRXUSDT,2026-05-28 10:44:00+00:00,2026-05-28 10:46:00+00:00,2026-05-28 13:31:00+00:00,9975.084322358525,9976.533064231695,9955.796732018014,-28.225328178015168,3.9357545297217893,0.0,-32.16108270773696,-32.16108270773696,165.0,-2.019653459628899,mean
82,PCA3,15,BCHUSDT,2026-05-28 11:29:00+00:00,2026-05-28 11:31:00+00:00,2026-05-28 15:46:00+00:00,9978.325678917636,9957.695600871497,9903.095157972386,-183.65854223143074,3.9721581517687765,0.0,-187.63070038319952,-187.63070038319952,255.0,-2.904959159891966,timeout
83,PCA3,15,HBARUSDT,2026-05-28 13:29:00+00:00,2026-05-28 13:31:00+00:00,2026-05-28 17:46:00+00:00,9959.424861866537,9955.022770859554,10337.904079246537,-194.43213249934556,4.007877882786968,-0.28178990009476884,-198.44001038213253,-198.7218002822273,255.0,2.3516703753725063,timeout
84,PCA3,15,AAVEUSDT,2026-05-28 14:14:00+00:00,2026-05-28 14:16:00+00:00,2026-05-28 18:31:00+00:00,9948.094599026901,9945.201463292353,10151.683021745172,-24.12785199735805,4.019376897007505,-0.1836475308143168,-28.147228894365554,-28.33087642517987,255.0,-2.552685280737275,mean
85,PCA3,15,HBARUSDT,2026-05-30 00:14:00+00:00,2026-05-30 00:16:00+00:00,2026-05-30 02:31:00+00:00,9930.39987637869,9953.377721671717,10082.736310206432,-4.585904448228408,4.00722280637563,0.0,-8.593127254604038,-8.593127254604038,135.0,2.8623281405765297,mean
86,PCA3,15,XRPUSDT,2026-05-30 01:29:00+00:00,2026-05-30 01:31:00+00:00,2026-05-30 03:31:00+00:00,9916.899463212523,9915.078624318468,9928.081042974956,40.69918328989263,3.968631933458685,0.0,36.73055135643395,36.73055135643395,120.0,2.7699089981475082,mean
87,PCA3,15,BNBUSDT,2026-05-30 16:14:00+00:00,2026-05-30 16:16:00+00:00,2026-05-30 20:31:00+00:00,9933.213618788872,9930.101763201501,10040.123147032265,-113.07949492293633,3.994044982046753,0.0,-117.07353990498308,-117.07353990498308,255.0,2.5830243559001644,timeout
88,PCA3,15,AAVEUSDT,2026-06-05 13:44:00+00:00,2026-06-05 13:46:00+00:00,2026-06-05 16:01:00+00:00,9921.506264798374,9889.926435784715,9574.251318655504,17.511789860736172,2.9935941566078084,1.0885368399300919,14.518195704128365,15.606732544058456,135.0,-2.0418899746506494,mean
90,PCA3,15,AVAXUSDT,2026-06-05 14:59:00+00:00,2026-06-05 15:01:00+00:00,2026-06-05 16:01:00+00:00,9914.190879804075,9885.662612095579,9665.426465777246,71.18577215928534,3.0024129875915078,0.11631632356487681,68.18335917169384,68.29967549525871,60.0,2.1224784698277053,mean
89,PCA3,15,ETHUSDT,2026-06-05 14:29:00+00:00,2026-06-05 14:31:00+00:00,2026-06-05 18:01:00+00:00,9920.9274444142,9922.837638188657,9897.536681178413,-4.583453308815052,3.9640748638734142,0.029655641132958876,-8.547528172688466,-8.517872531555508,210.0,-2.510574010330546,mean
91,PCA3,15,AVAXUSDT,2026-06-05 19:29:00+00:00,2026-06-05 19:31:00+00:00,2026-06-05 22:01:00+00:00,9929.045118349151,9905.829768513237,10311.021986435055,59.653145931298134,4.043370350989658,0.0,55.60977558030847,55.60977558030847,150.0,-3.202566816698567,mean
92,PCA3,15,AVAXUSDT,2026-06-06 04:14:00+00:00,2026-06-06 04:16:00+00:00,2026-06-06 05:31:00+00:00,9934.606095907182,9955.404303421265,10046.916161122817,41.39015849058801,4.000464092908816,0.0,37.38969439767919,37.38969439767919,75.0,-2.1413862020011423,mean
93,PCA3,15,LTCUSDT,2026-06-06 04:59:00+00:00,2026-06-06 05:01:00+00:00,2026-06-06 06:31:00+00:00,9933.794775984936,9910.373217392189,10290.476163372581,17.734012081031224,4.040169876152953,0.0,13.69384220487827,13.69384220487827,90.0,-2.0446528324663187,mean
