model,signal,entry_time,exit_time,gross,turnover,price_pnl,fee,slippage,funding,net_pnl,reason
B2,NEARUSDT,2026-03-31 01:21:00+00:00,2026-03-31 02:21:00+00:00,20000.0,40197.17146242112,30.874103596320023,20.09858573121056,0.0,,10.775517865109464,mean
B2,AVAXUSDT,2026-03-31 02:21:00+00:00,2026-03-31 04:06:00+00:00,20000.0,39829.02997362867,36.33654836710798,19.914514986814336,0.0,,16.422033380293644,mean
B2,HBARUSDT,2026-03-31 00:11:00+00:00,2026-03-31 04:11:00+00:00,20000.0,40127.0710780134,-94.97216215616004,20.063535539006697,0.0,,-115.03569769516672,timeout
B2,XRPUSDT,2026-03-31 04:06:00+00:00,2026-03-31 04:46:00+00:00,20000.0,39990.96022181098,27.76775070180838,19.99548011090549,0.0,,7.772270590902892,mean
B2,BTCUSDT,2026-03-31 01:26:00+00:00,2026-03-31 04:56:00+00:00,20000.0,39938.45911196887,-3.0449397021882305,19.969229555984437,0.0,,-23.014169258172664,mean
B2,ADAUSDT,2026-03-31 05:41:00+00:00,2026-03-31 06:16:00+00:00,20000.0,40018.003853894574,32.881221191945315,20.00900192694729,0.0,,12.872219264998026,mean
B2,SOLUSDT,2026-03-31 06:06:00+00:00,2026-03-31 06:26:00+00:00,20000.0,39964.261134608285,16.28675622954097,19.982130567304143,0.0,,-3.695374337763173,mean
B2,HBARUSDT,2026-03-31 04:26:00+00:00,2026-03-31 08:26:00+00:00,20000.0,39835.28699204557,-132.8432924047595,19.917643496022787,0.0,,-152.76093590078227,timeout
B2,HBARUSDT,2026-03-31 08:26:00+00:00,2026-03-31 08:46:00+00:00,20000.0,39894.86822405994,52.95718396324378,19.94743411202997,0.0,,33.00974985121381,mean
B2,AVAXUSDT,2026-03-31 08:51:00+00:00,2026-03-31 12:11:00+00:00,20000.0,39859.37872806536,-12.72698613523778,19.92968936403268,0.0,,-32.65667549927046,mean
B2,SOLUSDT,2026-03-31 09:56:00+00:00,2026-03-31 13:46:00+00:00,20000.0,40250.76578960454,-42.87280374366378,20.12538289480227,0.0,,-62.99818663846605,mean
B2,ETHUSDT,2026-03-31 11:56:00+00:00,2026-03-31 14:56:00+00:00,20000.0,40010.516799511664,-13.19128256658746,20.00525839975583,0.0,,-33.19654096634329,mean
B2,BNBUSDT,2026-03-31 13:51:00+00:00,2026-03-31 15:16:00+00:00,20000.0,39995.98862685563,-1.3845635951979602,19.997994313427814,0.0,,-21.38255790862577,mean
B2,HBARUSDT,2026-03-31 14:51:00+00:00,2026-03-31 16:36:00+00:00,20000.0,39905.792865163705,0.1178146365816701,19.95289643258185,0.0,,-19.835081796000186,mean
B2,ETHUSDT,2026-03-31 17:41:00+00:00,2026-03-31 18:31:00+00:00,20000.0,40026.21990749794,14.805327583289682,20.013109953748973,0.0,,-5.207782370459292,mean
B2,ADAUSDT,2026-03-31 14:56:00+00:00,2026-03-31 18:56:00+00:00,20000.0,40251.23767116612,-123.7278535439541,20.12561883558306,0.0,,-143.85347237953715,timeout
