model,signal,entry_time,exit_time,gross,turnover,price_pnl,fee,slippage,funding,net_pnl,reason
B2,NEARUSDT,2026-03-31 01:21:00+00:00,2026-03-31 02:21:00+00:00,20000.0,40197.17146242112,30.874103596320023,40.19717146242112,0.0,,-9.323067866101098,mean
B2,AVAXUSDT,2026-03-31 02:21:00+00:00,2026-03-31 04:06:00+00:00,20000.0,39829.02997362867,36.33654836710798,39.82902997362867,0.0,,-3.492481606520691,mean
B2,HBARUSDT,2026-03-31 00:11:00+00:00,2026-03-31 04:11:00+00:00,20000.0,40127.0710780134,-94.97216215616004,40.127071078013394,0.0,,-135.09923323417345,timeout
B2,XRPUSDT,2026-03-31 04:06:00+00:00,2026-03-31 04:46:00+00:00,20000.0,39990.96022181098,27.76775070180838,39.99096022181098,0.0,,-12.223209520002598,mean
B2,BTCUSDT,2026-03-31 01:26:00+00:00,2026-03-31 04:56:00+00:00,20000.0,39938.45911196887,-3.0449397021882305,39.93845911196887,0.0,,-42.9833988141571,mean
B2,ADAUSDT,2026-03-31 05:41:00+00:00,2026-03-31 06:16:00+00:00,20000.0,40018.003853894574,32.881221191945315,40.01800385389458,0.0,,-7.136782661949262,mean
B2,SOLUSDT,2026-03-31 06:06:00+00:00,2026-03-31 06:26:00+00:00,20000.0,39964.261134608285,16.28675622954097,39.964261134608286,0.0,,-23.67750490506732,mean
B2,HBARUSDT,2026-03-31 04:26:00+00:00,2026-03-31 08:26:00+00:00,20000.0,39835.28699204557,-132.8432924047595,39.835286992045575,0.0,,-172.67857939680508,timeout
B2,HBARUSDT,2026-03-31 08:26:00+00:00,2026-03-31 08:46:00+00:00,20000.0,39894.86822405994,52.95718396324378,39.89486822405994,0.0,,13.062315739183838,mean
B2,AVAXUSDT,2026-03-31 08:51:00+00:00,2026-03-31 12:11:00+00:00,20000.0,39859.37872806536,-12.72698613523778,39.85937872806536,0.0,,-52.58636486330314,mean
B2,SOLUSDT,2026-03-31 09:56:00+00:00,2026-03-31 13:46:00+00:00,20000.0,40250.76578960454,-42.87280374366378,40.25076578960454,0.0,,-83.12356953326832,mean
B2,ETHUSDT,2026-03-31 11:56:00+00:00,2026-03-31 14:56:00+00:00,20000.0,40010.516799511664,-13.19128256658746,40.01051679951166,0.0,,-53.20179936609912,mean
B2,BNBUSDT,2026-03-31 13:51:00+00:00,2026-03-31 15:16:00+00:00,20000.0,39995.98862685563,-1.3845635951979602,39.99598862685563,0.0,,-41.38055222205359,mean
B2,HBARUSDT,2026-03-31 14:51:00+00:00,2026-03-31 16:36:00+00:00,20000.0,39905.792865163705,0.1178146365816701,39.9057928651637,0.0,,-39.787978228582034,mean
B2,ETHUSDT,2026-03-31 17:41:00+00:00,2026-03-31 18:31:00+00:00,20000.0,40026.21990749794,14.805327583289682,40.026219907497946,0.0,,-25.220892324208265,mean
B2,ADAUSDT,2026-03-31 14:56:00+00:00,2026-03-31 18:56:00+00:00,20000.0,40251.23767116612,-123.7278535439541,40.25123767116612,0.0,,-163.9790912151202,timeout
B2,SUIUSDT,2026-03-31 19:36:00+00:00,2026-03-31 20:01:00+00:00,20000.0,40067.60973879913,28.484391783435967,40.067609738799135,0.0,,-11.583217955363168,mean
B2,XRPUSDT,2026-03-31 19:41:00+00:00,2026-03-31 20:31:00+00:00,20000.0,40023.36159404079,32.81529157799628,40.02336159404079,0.0,,-7.208070016044516,mean
B2,UNIUSDT,2026-03-31 20:01:00+00:00,2026-03-31 20:46:00+00:00,20000.0,40053.61837297909,52.18683141703286,40.053618372979095,0.0,,12.133213044053768,mean
B2,HBARUSDT,2026-03-31 17:56:00+00:00,2026-03-31 21:51:00+00:00,20000.0,40149.92237268682,-50.94749882037195,40.14992237268682,0.0,,-91.09742119305878,mean
B2,AAVEUSDT,2026-03-31 20:51:00+00:00,2026-03-31 22:01:00+00:00,20000.0,39890.64949263535,43.904308303759535,39.89064949263535,0.0,,4.013658811124188,mean
B2,BCHUSDT,2026-03-31 21:06:00+00:00,2026-03-31 22:41:00+00:00,20000.0,39908.438079648055,-26.305331158233912,39.90843807964806,0.0,,-66.21376923788196,mean
B2,BNBUSDT,2026-03-31 22:16:00+00:00,2026-03-31 23:11:00+00:00,20000.0,39979.18540369671,18.27679756137877,39.97918540369671,0.0,,-21.70238784231794,mean
B2,BTCUSDT,2026-03-31 21:56:00+00:00,2026-03-31 23:51:00+00:00,20000.0,39979.25796374329,2.1025337193752875,39.97925796374329,0.0,,-37.876724244368,mean
B2,ADAUSDT,2026-04-01 00:51:00+00:00,2026-04-01 03:01:00+00:00,20000.0,39841.05240913955,15.685385018775603,39.84105240913955,0.0,,-24.155667390363945,mean
B2,HBARUSDT,2026-04-01 01:21:00+00:00,2026-04-01 03:01:00+00:00,20000.0,39837.19795224341,73.3149086973624,39.837197952243415,0.0,,33.47771074511898,mean
B2,ADAUSDT,2026-04-01 03:41:00+00:00,2026-04-01 04:41:00+00:00,20000.0,40054.600733850646,30.52906174594159,40.05460073385065,0.0,,-9.52553898790906,mean
B2,TRXUSDT,2026-04-01 01:11:00+00:00,2026-04-01 05:11:00+00:00,20000.0,39980.157826234186,-21.85067939582882,39.98015782623419,0.0,,-61.83083722206301,timeout
