id,model,frequency_min,target,signal_time,entry_time,exit_time,gross_target,entry_turnover,exit_turnover,price_pnl,fee,funding_cashflow,net_pnl,net_pnl_including_funding,hold_minutes,z_entry,reason
94,B0,15,AAVEUSDT,2026-06-23 06:29:00+00:00,2026-06-23 06:31:00+00:00,2026-06-23 09:46:00+00:00,10020.335534127336,9979.8859613977,10011.96665701086,32.08069561315878,3.9983705236817118,-0.5591667705938982,28.08232508947707,27.523158318883173,195.0,-2.6317820328968096,mean
96,B0,15,ETHUSDT,2026-06-23 08:29:00+00:00,2026-06-23 08:31:00+00:00,2026-06-23 10:31:00+00:00,10012.408549040949,10048.646047232114,10085.85963965065,37.21359241853553,4.026901137376553,0.0,33.18669128115898,33.18669128115898,120.0,-2.0586916969549245,mean
95,B0,15,FILUSDT,2026-06-23 08:29:00+00:00,2026-06-23 08:31:00+00:00,2026-06-23 11:01:00+00:00,10012.408549040949,10066.383797283757,10120.359045526566,53.9752482428084,4.037348568562065,0.0,49.93789967424633,49.93789967424633,150.0,-3.1890354305943514,mean
97,B0,15,AAVEUSDT,2026-06-24 11:29:00+00:00,2026-06-24 11:31:00+00:00,2026-06-24 13:31:00+00:00,10031.400309054765,10065.973003651188,9959.595481816037,106.37752183515089,4.005113697093445,0.0,102.37240813805744,102.37240813805744,120.0,2.226169812203898,mean
99,B0,15,AAVEUSDT,2026-06-24 17:59:00+00:00,2026-06-24 18:01:00+00:00,2026-06-24 18:31:00+00:00,10014.826517661153,10023.159475518036,10502.304552288677,479.1450767706422,4.105092805561343,0.0,475.03998396508086,475.03998396508086,30.0,-2.3083875372244695,mean
98,B0,15,FILUSDT,2026-06-24 16:59:00+00:00,2026-06-24 17:01:00+00:00,2026-06-24 19:46:00+00:00,10041.63754986857,10069.64769645119,9985.617256703334,-84.03043974785423,4.011052990630905,0.0,-88.04149273848513,-88.04149273848513,165.0,-2.634313062878365,mean
100,B0,15,ETHUSDT,2026-06-24 17:59:00+00:00,2026-06-24 18:01:00+00:00,2026-06-24 19:46:00+00:00,10014.826517661153,10022.53368871303,10150.151596047044,127.61790733401271,4.034537056952015,0.0,123.58337027706071,123.58337027706071,105.0,-2.0385327660863406,mean
101,B0,15,AAVEUSDT,2026-06-24 21:29:00+00:00,2026-06-24 21:31:00+00:00,2026-06-25 00:46:00+00:00,10092.695736018935,10066.879913698898,10247.590669939165,-180.71075624026818,4.0628941167276125,0.596416584838419,-184.7736503569958,-184.1772337721574,195.0,2.0374635656226996,mean
103,B0,15,BCHUSDT,2026-06-25 13:59:00+00:00,2026-06-25 14:01:00+00:00,2026-06-25 16:01:00+00:00,10074.27801264172,10147.571540111843,10440.194570838432,292.623030726588,4.117553222190056,0.5976706093953736,288.50547750439796,289.10314811379334,120.0,-3.0231129469282774,mean
104,B0,15,SUIUSDT,2026-06-25 13:59:00+00:00,2026-06-25 14:01:00+00:00,2026-06-25 16:01:00+00:00,10074.27801264172,10191.349133277923,10437.814650406772,246.46551712884963,4.125832756736939,0.5801482797351191,242.33968437211269,242.9198326518478,120.0,-2.808446817355147,mean
102,B0,15,FILUSDT,2026-06-25 13:59:00+00:00,2026-06-25 14:01:00+00:00,2026-06-25 16:16:00+00:00,10074.27801264172,10205.301859626945,10569.256990141457,363.95513051451337,4.154911769953681,0.5939718099929256,359.8002187445597,360.3941905545526,135.0,-3.1202216054295424,mean
105,B0,15,ADAUSDT,2026-07-01 04:29:00+00:00,2026-07-01 04:31:00+00:00,2026-07-01 06:31:00+00:00,10163.51972977374,10110.132889433497,10023.379273880602,86.75361555289439,4.02670243266282,0.0,82.72691312023156,82.72691312023156,120.0,2.690819320472062,mean
106,B0,15,ADAUSDT,2026-07-01 14:14:00+00:00,2026-07-01 14:16:00+00:00,2026-07-01 16:31:00+00:00,10171.79242108576,10145.810831249015,10100.343049034711,45.46778221430457,4.049230776056746,0.7940290301169725,41.418551438247825,42.2125804683648,135.0,2.0371114497669005,mean
107,B0,15,BCHUSDT,2026-07-01 15:29:00+00:00,2026-07-01 15:31:00+00:00,2026-07-01 17:01:00+00:00,10167.042726647705,10182.424737008028,9932.11747750822,250.30725949980715,4.022908442903249,-0.07157121237238814,246.2843510569039,246.2127798445315,90.0,2.0564175983606985,mean
108,B0,15,UNIUSDT,2026-07-02 11:44:00+00:00,2026-07-02 11:46:00+00:00,2026-07-02 12:31:00+00:00,10200.63495711705,10237.728175142931,10551.3344729981,-313.60629785516875,4.157812529628206,0.0,-317.764110384797,-317.764110384797,45.0,2.186091725953637,stop
111,B0,15,XRPUSDT,2026-07-02 13:44:00+00:00,2026-07-02 13:46:00+00:00,2026-07-02 14:31:00+00:00,10149.841839937442,10133.395971441729,9963.455330319362,169.94064112236555,4.019370260352218,0.0,165.92127086201333,165.92127086201333,45.0,2.1263874473936983,mean
109,B0,15,UNIUSDT,2026-07-02 12:44:00+00:00,2026-07-02 12:46:00+00:00,2026-07-02 15:31:00+00:00,10168.85854607857,10175.345856155815,10295.361092584812,-120.01523642899724,4.094141389748126,0.0,-124.10937781874536,-124.10937781874536,165.0,2.7497982975971755,mean
110,B0,15,ETHUSDT,2026-07-02 13:44:00+00:00,2026-07-02 13:46:00+00:00,2026-07-02 16:01:00+00:00,10149.841839937442,10125.508523243443,10072.212624728292,53.295898515149524,4.0395442295943464,0.7370521227371682,49.256354285555176,49.993406408292344,135.0,2.389666500897129,mean
112,B0,15,AVAXUSDT,2026-07-08 02:14:00+00:00,2026-07-08 02:16:00+00:00,2026-07-08 05:16:00+00:00,10178.039076023728,10186.014345633526,10230.675855448391,44.66150981486603,4.083338040216384,0.0,40.57817177464964,40.57817177464964,180.0,-2.837081383656111,mean
113,B0,15,TRXUSDT,2026-07-13 10:44:00+00:00,2026-07-13 10:46:00+00:00,2026-07-13 15:01:00+00:00,10182.096893201193,10166.534124740334,10158.44148514069,-8.092639599645803,4.064995121976205,0.0,-12.157634721622008,-12.157634721622008,255.0,-2.153987936488506,mean
115,B0,15,LINKUSDT,2026-07-14 13:29:00+00:00,2026-07-14 13:31:00+00:00,2026-07-14 16:01:00+00:00,10169.138344838733,10151.977310987753,10164.235192309881,-12.25788132212936,4.063242500659527,1.0167912556706522,-16.321123822788888,-15.304332567118236,150.0,2.044986459681324,mean
114,B0,15,ETHUSDT,2026-07-14 12:59:00+00:00,2026-07-14 13:01:00+00:00,2026-07-14 16:16:00+00:00,10180.88112972903,10166.107991098264,10238.988808343382,-72.88081724511746,4.081019359888329,0.7102094201413174,-76.96183660500579,-76.25162718486447,195.0,2.3892447341103433,mean
116,B0,15,SUIUSDT,2026-07-14 13:29:00+00:00,2026-07-14 13:31:00+00:00,2026-07-14 16:16:00+00:00,10169.138344838733,10154.396578656178,10150.376096970025,4.020481686152363,4.060954535125241,1.0170478505400784,-0.04047284897287806,0.9765750015672003,165.0,2.039456903828059,mean
117,B0,15,DOGEUSDT,2026-07-23 12:59:00+00:00,2026-07-23 13:01:00+00:00,2026-07-23 15:16:00+00:00,10171.82319125399,10180.393748640246,9851.85571550046,-328.53803313978574,4.006449892828141,0.0,-332.54448303261387,-332.54448303261387,135.0,-2.134049580717874,stop
118,B0,15,AVAXUSDT,2026-07-23 13:29:00+00:00,2026-07-23 13:31:00+00:00,2026-07-23 16:31:00+00:00,10157.763848937904,10160.923831469849,10164.083814001793,3.1599825319448698,4.065001529094328,1.454903830012729,-0.9050189971494587,0.5498848328632704,180.0,-2.330065029583887,mean
119,B0,15,DOGEUSDT,2026-07-23 15:29:00+00:00,2026-07-23 15:31:00+00:00,2026-07-23 17:31:00+00:00,10136.46953495493,10142.3262268717,10208.214010935399,65.88778406369751,4.07010804756142,0.8313569490505789,61.81767601613609,62.64903296518667,120.0,-3.24693547927988,mean
120,B0,15,AVAXUSDT,2026-07-23 18:14:00+00:00,2026-07-23 18:16:00+00:00,2026-07-23 20:31:00+00:00,10144.88863473053,10149.779308987994,10291.608862454417,141.82955346642353,4.088277634288483,0.0,137.74127583213507,137.74127583213507,135.0,-3.452728447858189,mean
121,B0,15,BNBUSDT,2026-07-24 13:59:00+00:00,2026-07-24 14:01:00+00:00,2026-07-24 15:16:00+00:00,10158.662762313745,10158.662762313745,10214.082239714218,55.41947740047303,4.074549000405592,0.0,51.34492840006744,51.34492840006744,75.0,-2.1924326977827917,mean
122,B0,15,DOTUSDT,2026-07-27 22:59:00+00:00,2026-07-27 23:01:00+00:00,2026-07-28 01:46:00+00:00,10163.797255153751,10157.060910207336,10217.688014725087,60.627104517751015,4.074949784986485,1.1275094550400417,56.552154732764535,57.679664187804576,165.0,-2.191356398553621,mean
123,B0,15,BNBUSDT,2026-07-27 22:59:00+00:00,2026-07-27 23:01:00+00:00,2026-07-28 02:31:00+00:00,10163.797255153751,10156.803199698066,10143.711762563064,-13.09143713500207,4.060102992452226,-0.22728792194675532,-17.151540127454297,-17.37882804940105,210.0,-2.0482407501221487,mean
124,B0,15,BNBUSDT,2026-07-28 15:29:00+00:00,2026-07-28 15:31:00+00:00,2026-07-28 17:16:00+00:00,10167.82733876759,10161.281261414935,10094.051277793078,67.22998362185717,4.051066507841603,0.8021141236425636,63.17891711401557,63.98103123765813,105.0,2.023502158571597,mean
125,B0,15,BNBUSDT,2026-07-30 10:44:00+00:00,2026-07-30 10:46:00+00:00,2026-07-30 13:16:00+00:00,10174.225441891358,10201.774860237078,10158.284897942889,43.48996229418803,4.072011951635993,0.0,39.41795034255204,39.41795034255204,150.0,2.550938909468503,mean
127,B0,15,ADAUSDT,2026-07-30 15:14:00+00:00,2026-07-30 15:16:00+00:00,2026-07-30 16:31:00+00:00,10183.251088364044,10183.251088364044,9950.88939781381,232.36169055023507,4.026828097235571,0.9988938043737184,228.3348624529995,229.3337562573732,75.0,2.398045073135733,mean
126,B0,15,BCHUSDT,2026-07-30 13:59:00+00:00,2026-07-30 14:01:00+00:00,2026-07-30 17:16:00+00:00,10178.167236925612,10199.504141309633,10131.318816430261,68.18532487937219,4.066164591547979,1.0196784959721095,64.11916028782422,65.13883878379633,195.0,3.259926648860552,mean
128,B0,15,BCHUSDT,2026-07-31 09:29:00+00:00,2026-07-31 09:31:00+00:00,2026-07-31 12:31:00+00:00,10207.614496429733,10200.19041684059,10247.209587571819,47.01917073122639,4.089480000882482,0.0,42.92969073034391,42.92969073034391,180.0,-2.4736376909087805,mean
129,B0,15,BTCUSDT,2026-07-31 14:14:00+00:00,2026-07-31 14:16:00+00:00,2026-07-31 16:31:00+00:00,10211.907465502767,10202.45646161892,10245.279286113318,42.82282449439852,4.089547149546448,-0.5786527279767284,38.73327734485207,38.15462461687534,135.0,-2.0313966888076482,mean
130,B0,15,AVAXUSDT,2026-08-02 05:29:00+00:00,2026-08-02 05:31:00+00:00,2026-08-02 08:16:00+00:00,10215.722927964456,10245.065140455965,10183.292061526474,61.77307892949034,4.085671440396488,1.0204912639151795,57.68740748909385,58.70789875300903,165.0,2.147257828089357,mean
131,B0,15,AVAXUSDT,2026-08-04 01:44:00+00:00,2026-08-04 01:46:00+00:00,2026-08-04 05:01:00+00:00,10221.593717839756,10237.93638221421,10208.222446987933,29.71393522627773,4.089231765840429,0.0,25.6247034604373,25.6247034604373,195.0,2.901921380833141,mean
133,B0,15,SUIUSDT,2026-08-06 10:14:00+00:00,2026-08-06 10:16:00+00:00,2026-08-06 11:46:00+00:00,10224.1561881858,10216.518240936295,10334.142628578655,117.62438764235928,4.11013217390299,0.0,113.51425546845628,113.51425546845628,90.0,-2.628606064757813,mean
132,B0,15,FILUSDT,2026-08-06 10:14:00+00:00,2026-08-06 10:16:00+00:00,2026-08-06 13:31:00+00:00,10224.1561881858,10206.354407242932,10191.519589790547,-14.83481745238635,4.079574799406696,0.0,-18.914392251793046,-18.914392251793046,195.0,-3.076029753268559,mean
134,B0,15,FILUSDT,2026-08-06 15:59:00+00:00,2026-08-06 16:01:00+00:00,2026-08-06 16:46:00+00:00,10233.616174507466,10240.83616616438,10568.623787388196,-327.7876212238167,4.161891990710515,0.0,-331.94951321452726,-331.94951321452726,45.0,2.46115323637897,stop
135,B0,15,FILUSDT,2026-08-06 16:59:00+00:00,2026-08-06 17:01:00+00:00,2026-08-06 18:31:00+00:00,10200.421223186013,10193.421208621652,9907.820614395747,285.600594225905,4.0202483646034795,0.0,281.5803458613015,281.5803458613015,90.0,4.222880832667499,mean
136,B0,15,FILUSDT,2026-08-07 17:14:00+00:00,2026-08-07 17:16:00+00:00,2026-08-07 19:16:00+00:00,10228.579257772144,10228.579257772144,10369.527230949327,140.9479731771828,4.119621297744294,0.0,136.82835187943851,136.82835187943851,120.0,-2.02789573233799,mean
137,B0,15,BNBUSDT,2026-08-08 14:44:00+00:00,2026-08-08 14:46:00+00:00,2026-08-08 16:46:00+00:00,10242.262092960089,10226.478676236235,10149.408588191045,77.07008804519084,4.075177452885455,0.8793577838698107,72.99491059230539,73.8742683761752,120.0,2.0357424869028673,mean
138,B0,15,LINKUSDT,2026-08-11 09:29:00+00:00,2026-08-11 09:31:00+00:00,2026-08-11 12:31:00+00:00,10249.649519797706,10233.073905465124,10225.97007075116,7.103834713964257,4.0918087952432565,0.0,3.0120259187209997,3.0120259187209997,180.0,2.5598315484003256,mean
139,B0,15,TRXUSDT,2026-08-11 10:14:00+00:00,2026-08-11 10:16:00+00:00,2026-08-11 13:01:00+00:00,10249.444858319595,10250.360832419954,10260.741872224025,-10.381039804071417,4.102220540928796,0.0,-14.483260345000213,-14.483260345000213,165.0,2.3100395485353022,mean
140,B0,15,AVAXUSDT,2026-08-11 14:59:00+00:00,2026-08-11 15:01:00+00:00,2026-08-11 18:16:00+00:00,10248.502396355078,10095.931446641453,10184.521030346139,88.58958370468656,4.056090495397519,0.8253379200203041,84.53349320928905,85.35883112930935,195.0,-2.3656636184721984,mean
141,B0,15,UNIUSDT,2026-08-11 15:59:00+00:00,2026-08-11 16:01:00+00:00,2026-08-11 18:16:00+00:00,10257.487545665892,10232.516653615312,10304.654786205874,72.13813259056292,4.107434287964237,0.0,68.0306983025987,68.0306983025987,135.0,-2.0273288991640985,mean
142,B0,15,DOGEUSDT,2026-08-11 20:29:00+00:00,2026-08-11 20:31:00+00:00,2026-08-11 23:16:00+00:00,10263.841349298269,10260.99186530346,10262.416607300864,-1.4247419974034272,4.104681694520865,0.0,-5.529423691924292,-5.529423691924292,165.0,2.299186813703089,mean
143,B0,15,UNIUSDT,2026-08-12 07:44:00+00:00,2026-08-12 07:46:00+00:00,2026-08-12 10:16:00+00:00,10263.288406929078,10196.32226980585,10333.166115231574,136.84384542572147,4.105897677007485,0.05595268222609813,132.73794774871396,132.79390043094006,150.0,-2.443983177908144,mean
144,B0,15,FILUSDT,2026-08-12 21:29:00+00:00,2026-08-12 21:31:00+00:00,2026-08-13 00:16:00+00:00,10276.567796972173,10241.221444447818,10333.429320598309,92.20787615049065,4.114930153009225,2.5558540801412937,88.09294599748142,90.64880007762271,165.0,-2.6507338195401196,mean
145,B0,15,BCHUSDT,2026-08-13 15:44:00+00:00,2026-08-13 15:46:00+00:00,2026-08-13 19:31:00+00:00,10285.632676979934,10281.21043964688,10133.311168841406,-147.89927080547366,4.082904321697657,2.768563970434616,-151.98217512717133,-149.2136111567367,225.0,-2.7946112748256136,mean
146,B0,15,AVAXUSDT,2026-08-15 02:59:00+00:00,2026-08-15 03:01:00+00:00,2026-08-15 05:31:00+00:00,10270.71131586426,10386.09550803066,10167.472828136431,218.62267989422836,4.110713667233418,0.0,214.51196622699496,214.51196622699496,150.0,2.9075519458345407,mean
147,B0,15,FILUSDT,2026-08-18 02:44:00+00:00,2026-08-18 02:46:00+00:00,2026-08-18 04:01:00+00:00,10292.16251248696,10259.954211712475,9891.169167844611,-368.78504386786375,4.030224675911417,0.0,-372.8152685437752,-372.8152685437752,75.0,-2.233933533191241,stop
149,B0,15,DOTUSDT,2026-08-18 02:59:00+00:00,2026-08-18 03:01:00+00:00,2026-08-18 05:16:00+00:00,10269.894627372203,10268.483733756682,10358.78092514998,90.29719139329812,4.125452931781332,0.0,86.17173846151678,86.17173846151678,135.0,-2.1757497623447133,mean
150,B0,15,FILUSDT,2026-08-18 04:14:00+00:00,2026-08-18 04:16:00+00:00,2026-08-18 06:01:00+00:00,10252.229515411293,10242.290369007598,10344.99488184578,102.70451283818224,4.1174570501706755,0.0,98.58705578801155,98.58705578801155,105.0,-2.264621868265334,mean
148,B0,15,SUIUSDT,2026-08-18 02:59:00+00:00,2026-08-18 03:01:00+00:00,2026-08-18 06:31:00+00:00,10269.894627372203,10309.497799620285,10296.8247845009,-12.673015119386084,4.121264516824237,0.0,-16.794279636210323,-16.794279636210323,210.0,-4.255990703060588,mean
151,B0,15,XRPUSDT,2026-08-19 13:29:00+00:00,2026-08-19 13:31:00+00:00,2026-08-19 15:31:00+00:00,10271.677437093917,10261.631786788692,10618.252372624225,-356.6205858355332,4.175976831882584,0.0,-360.79656266741574,-360.79656266741574,120.0,3.475823554829115,stop
153,B0,15,DOGEUSDT,2026-08-19 14:59:00+00:00,2026-08-19 15:01:00+00:00,2026-08-19 15:31:00+00:00,10260.22107611633,10263.101138172786,10565.507654100425,-302.40651592763993,4.165721758454643,0.0,-306.5722376860946,-306.5722376860946,30.0,2.883842085468578,stop
152,B0,15,SOLUSDT,2026-08-19 14:59:00+00:00,2026-08-19 15:01:00+00:00,2026-08-19 18:16:00+00:00,10260.22107611633,10265.297880211388,10341.44994163729,-76.15206142590159,4.121349564369735,0.42137241091894856,-80.27341099027133,-79.85203857935238,195.0,3.975737772124746,mean
154,B0,15,XRPUSDT,2026-08-19 15:44:00+00:00,2026-08-19 15:46:00+00:00,2026-08-19 19:16:00+00:00,10187.093356870628,10171.851773392986,10172.804372360339,-0.952598967352675,4.068931229150665,0.5429917004220569,-5.02153019650334,-4.478538496081283,210.0,8.559680521950392,mean
155,B0,15,ETHUSDT,2026-08-19 15:44:00+00:00,2026-08-19 15:46:00+00:00,2026-08-19 19:16:00+00:00,10187.093356870628,10163.950304072063,10218.292535643379,-54.34223157131549,4.076448567943089,1.0182442756114156,-58.418680139258576,-57.40043586364716,210.0,7.889233395788761,mean
156,B0,15,ETHUSDT,2026-08-19 20:59:00+00:00,2026-08-19 21:01:00+00:00,2026-08-19 21:31:00+00:00,10190.767455764659,10182.037999318056,10532.227036349688,-350.18903703163346,4.142853007133549,0.0,-354.33189003876697,-354.33189003876697,30.0,2.911773867536334,stop
158,B0,15,XRPUSDT,2026-08-19 20:59:00+00:00,2026-08-19 21:01:00+00:00,2026-08-19 22:01:00+00:00,10190.767455764659,10174.99945296608,10457.895973764133,-282.8965207980539,4.126579085346043,0.0,-287.0230998834,-287.0230998834,60.0,2.500915242187609,stop
160,B0,15,XRPUSDT,2026-08-19 22:14:00+00:00,2026-08-19 22:16:00+00:00,2026-08-19 23:01:00+00:00,10118.401694311047,10135.467795704028,9880.37449067213,255.0933050318984,4.0031684572752315,0.0,251.0901365746232,251.0901365746232,45.0,2.5787574562553726,mean
157,B0,15,DOGEUSDT,2026-08-19 20:59:00+00:00,2026-08-19 21:01:00+00:00,2026-08-19 23:16:00+00:00,10190.767455764659,10185.270817439003,10259.475434835347,-74.20461739634443,4.088949250454871,0.0,-78.29356664679929,-78.29356664679929,135.0,2.5036447149415615,mean
159,B0,15,BNBUSDT,2026-08-19 21:44:00+00:00,2026-08-19 21:46:00+00:00,2026-08-19 23:31:00+00:00,10106.031756903358,10107.781884413644,9980.340781164543,127.44110324909995,4.0176245331156375,0.0,123.42347871598432,123.42347871598432,105.0,3.9285167761091935,mean
161,B0,15,BNBUSDT,2026-08-20 08:14:00+00:00,2026-08-20 08:16:00+00:00,2026-08-20 11:31:00+00:00,10156.253961636821,10155.93738498169,10176.831444220441,-20.89405923875124,4.0665537658404265,0.0,-24.960613004591664,-24.960613004591664,195.0,2.114755240134494,mean
162,B0,15,TRXUSDT,2026-08-20 11:14:00+00:00,2026-08-20 11:16:00+00:00,2026-08-20 14:31:00+00:00,10152.695130344715,10154.80112411916,10163.826811723924,-9.02568760476395,4.063725587168617,0.0,-13.089413191932566,-13.089413191932566,195.0,2.6903217534831887,mean
163,B0,15,BCHUSDT,2026-08-21 06:29:00+00:00,2026-08-21 06:31:00+00:00,2026-08-21 07:31:00+00:00,10152.448959017169,10200.306998026235,10588.079826920204,-387.7728288939684,4.157677364989288,0.0,-391.9305062589577,-391.9305062589577,60.0,2.5264432961311036,stop
164,B0,15,BCHUSDT,2026-08-21 07:44:00+00:00,2026-08-21 07:46:00+00:00,2026-08-21 10:31:00+00:00,10113.255908391273,10185.655581135346,10316.757691239483,-131.10211010413664,4.100482654474966,1.0270654546660873,-135.20259275861162,-134.17552730394553,165.0,2.42328922247874,mean
166,B0,15,LINKUSDT,2026-08-30 23:44:00+00:00,2026-08-30 23:46:00+00:00,2026-08-31 02:16:00+00:00,10091.053579612402,10061.912372632203,10180.298525989267,118.38615335706346,4.048442179724294,-0.08265771313839619,114.33771117733916,114.25505346420076,150.0,-2.215316358831546,mean
167,B0,15,AVAXUSDT,2026-08-30 23:44:00+00:00,2026-08-30 23:46:00+00:00,2026-08-31 02:16:00+00:00,10091.053579612402,10048.403310890457,10164.980712063776,116.57740117331988,4.0426768045908466,0.21716225951748205,112.53472436872904,112.75188662824652,150.0,-2.19990431819543,mean
165,B0,15,ETHUSDT,2026-08-30 23:29:00+00:00,2026-08-30 23:31:00+00:00,2026-08-31 03:16:00+00:00,10099.838355660877,10123.823821713744,10060.362276115531,-63.46154559821316,4.0368372195658555,-0.23781768486852375,-67.49838281777902,-67.73620050264753,225.0,-2.195722837439599,mean
