model,signal,entry_time,exit_time,gross,turnover,price_pnl,fee,slippage,funding,net_pnl,reason
B2,NEARUSDT,2026-03-31 01:21:00+00:00,2026-03-31 02:21:00+00:00,20000.0,40197.17146242112,30.874103596320023,8.039434292484225,0.0,,22.834669303835803,mean
B2,AVAXUSDT,2026-03-31 02:21:00+00:00,2026-03-31 04:06:00+00:00,20000.0,39829.02997362867,36.33654836710798,7.965805994725734,0.0,,28.37074237238225,mean
B2,HBARUSDT,2026-03-31 00:11:00+00:00,2026-03-31 04:11:00+00:00,20000.0,40127.0710780134,-94.97216215616004,8.02541421560268,0.0,,-102.99757637176272,timeout
B2,XRPUSDT,2026-03-31 04:06:00+00:00,2026-03-31 04:46:00+00:00,20000.0,39990.96022181098,27.76775070180838,7.998192044362196,0.0,,19.769558657446183,mean
B2,BTCUSDT,2026-03-31 01:26:00+00:00,2026-03-31 04:56:00+00:00,20000.0,39938.45911196887,-3.0449397021882305,7.987691822393774,0.0,,-11.032631524582005,mean
B2,ADAUSDT,2026-03-31 05:41:00+00:00,2026-03-31 06:16:00+00:00,20000.0,40018.003853894574,32.881221191945315,8.003600770778915,0.0,,24.8776204211664,mean
B2,SOLUSDT,2026-03-31 06:06:00+00:00,2026-03-31 06:26:00+00:00,20000.0,39964.261134608285,16.28675622954097,7.9928522269216575,0.0,,8.293904002619312,mean
B2,HBARUSDT,2026-03-31 04:26:00+00:00,2026-03-31 08:26:00+00:00,20000.0,39835.28699204557,-132.8432924047595,7.967057398409114,0.0,,-140.8103498031686,timeout
B2,HBARUSDT,2026-03-31 08:26:00+00:00,2026-03-31 08:46:00+00:00,20000.0,39894.86822405994,52.95718396324378,7.978973644811988,0.0,,44.97821031843179,mean
B2,AVAXUSDT,2026-03-31 08:51:00+00:00,2026-03-31 12:11:00+00:00,20000.0,39859.37872806536,-12.72698613523778,7.971875745613071,0.0,,-20.698861880850853,mean
B2,SOLUSDT,2026-03-31 09:56:00+00:00,2026-03-31 13:46:00+00:00,20000.0,40250.76578960454,-42.87280374366378,8.050153157920908,0.0,,-50.92295690158469,mean
B2,ETHUSDT,2026-03-31 11:56:00+00:00,2026-03-31 14:56:00+00:00,20000.0,40010.516799511664,-13.19128256658746,8.002103359902334,0.0,,-21.1933859264898,mean
B2,BNBUSDT,2026-03-31 13:51:00+00:00,2026-03-31 15:16:00+00:00,20000.0,39995.98862685563,-1.3845635951979602,7.999197725371126,0.0,,-9.383761320569086,mean
B2,HBARUSDT,2026-03-31 14:51:00+00:00,2026-03-31 16:36:00+00:00,20000.0,39905.792865163705,0.1178146365816701,7.981158573032741,0.0,,-7.863343936451071,mean
B2,ETHUSDT,2026-03-31 17:41:00+00:00,2026-03-31 18:31:00+00:00,20000.0,40026.21990749794,14.805327583289682,8.00524398149959,0.0,,6.800083601790092,mean
B2,ADAUSDT,2026-03-31 14:56:00+00:00,2026-03-31 18:56:00+00:00,20000.0,40251.23767116612,-123.7278535439541,8.050247534233224,0.0,,-131.77810107818732,timeout
B2,SUIUSDT,2026-03-31 19:36:00+00:00,2026-03-31 20:01:00+00:00,20000.0,40067.60973879913,28.484391783435967,8.013521947759827,0.0,,20.47086983567614,mean
B2,XRPUSDT,2026-03-31 19:41:00+00:00,2026-03-31 20:31:00+00:00,20000.0,40023.36159404079,32.81529157799628,8.004672318808158,0.0,,24.81061925918812,mean
B2,UNIUSDT,2026-03-31 20:01:00+00:00,2026-03-31 20:46:00+00:00,20000.0,40053.61837297909,52.18683141703286,8.01072367459582,0.0,,44.17610774243704,mean
B2,HBARUSDT,2026-03-31 17:56:00+00:00,2026-03-31 21:51:00+00:00,20000.0,40149.92237268682,-50.94749882037195,8.029984474537365,0.0,,-58.97748329490931,mean
B2,AAVEUSDT,2026-03-31 20:51:00+00:00,2026-03-31 22:01:00+00:00,20000.0,39890.64949263535,43.904308303759535,7.97812989852707,0.0,,35.92617840523246,mean
B2,BCHUSDT,2026-03-31 21:06:00+00:00,2026-03-31 22:41:00+00:00,20000.0,39908.438079648055,-26.305331158233912,7.981687615929611,0.0,,-34.28701877416352,mean
B2,BNBUSDT,2026-03-31 22:16:00+00:00,2026-03-31 23:11:00+00:00,20000.0,39979.18540369671,18.27679756137877,7.995837080739343,0.0,,10.280960480639427,mean
B2,BTCUSDT,2026-03-31 21:56:00+00:00,2026-03-31 23:51:00+00:00,20000.0,39979.25796374329,2.1025337193752875,7.995851592748657,0.0,,-5.89331787337337,mean
B2,ADAUSDT,2026-04-01 00:51:00+00:00,2026-04-01 03:01:00+00:00,20000.0,39841.05240913955,15.685385018775603,7.96821048182791,0.0,,7.717174536947695,mean
