model,signal,entry_time,exit_time,gross,turnover,price_pnl,fee,slippage,funding,net_pnl,reason
B0,DOTUSDT,2026-03-02 00:41:00+00:00,2026-03-02 02:16:00+00:00,20000.0,40051.44694533762,-51.44694533761867,0.0,0.0,,-51.44694533761867,mean
B0,TRXUSDT,2026-03-02 01:26:00+00:00,2026-03-02 02:31:00+00:00,20000.0,39968.736677561465,31.263322438539035,0.0,0.0,,31.263322438539035,mean
B0,NEARUSDT,2026-03-02 03:26:00+00:00,2026-03-02 04:56:00+00:00,20000.0,39816.053511705686,183.9464882943139,0.0,0.0,,183.9464882943139,mean
B0,NEARUSDT,2026-03-02 05:51:00+00:00,2026-03-02 06:06:00+00:00,20000.0,39606.23461853979,393.7653814602163,0.0,0.0,,393.7653814602163,mean
B0,BTCUSDT,2026-03-02 07:21:00+00:00,2026-03-02 08:16:00+00:00,20000.0,40131.59219846252,131.59219846252017,0.0,0.0,,131.59219846252017,mean
B0,BCHUSDT,2026-03-02 08:26:00+00:00,2026-03-02 09:21:00+00:00,20000.0,40300.99263528659,300.9926352865841,0.0,0.0,,300.9926352865841,mean
B0,DOTUSDT,2026-03-02 06:21:00+00:00,2026-03-02 10:11:00+00:00,20000.0,39842.20907297831,-157.7909270216951,0.0,0.0,,-157.7909270216951,mean
B0,NEARUSDT,2026-03-02 14:36:00+00:00,2026-03-02 15:11:00+00:00,20000.0,40822.78481012658,-822.7848101265845,0.0,0.0,,-822.7848101265845,stop
B0,HBARUSDT,2026-03-02 15:21:00+00:00,2026-03-02 17:16:00+00:00,20000.0,39694.74611094805,305.25388905194995,0.0,0.0,,305.25388905194995,mean
B0,BNBUSDT,2026-03-02 15:06:00+00:00,2026-03-02 17:46:00+00:00,20000.0,40069.69185574098,-69.69185574098447,0.0,0.0,,-69.69185574098447,mean
B0,BTCUSDT,2026-03-02 15:26:00+00:00,2026-03-02 19:01:00+00:00,20000.0,40089.0415853077,-89.04158530770292,0.0,0.0,,-89.04158530770292,mean
B0,NEARUSDT,2026-03-02 21:21:00+00:00,2026-03-02 22:41:00+00:00,20000.0,40630.961115187085,-630.9611151870849,0.0,0.0,,-630.9611151870849,stop
B0,NEARUSDT,2026-03-02 22:41:00+00:00,2026-03-02 23:06:00+00:00,20000.0,39402.56045519204,597.4395448079631,0.0,0.0,,597.4395448079631,mean
B0,NEARUSDT,2026-03-03 05:26:00+00:00,2026-03-03 05:41:00+00:00,20000.0,39475.50034506557,524.4996549344396,0.0,0.0,,524.4996549344396,mean
B0,TRXUSDT,2026-03-03 05:51:00+00:00,2026-03-03 08:06:00+00:00,20000.0,40039.07498845512,39.07498845511873,0.0,0.0,,39.07498845511873,mean
B0,NEARUSDT,2026-03-03 06:26:00+00:00,2026-03-03 08:16:00+00:00,20000.0,40118.25572801183,118.25572801182716,0.0,0.0,,118.25572801182716,mean
B0,BNBUSDT,2026-03-03 08:51:00+00:00,2026-03-03 10:46:00+00:00,20000.0,40064.51612903226,64.51612903226123,0.0,0.0,,64.51612903226123,mean
B0,BTCUSDT,2026-03-03 09:46:00+00:00,2026-03-03 10:51:00+00:00,20000.0,40097.84900631973,97.84900631972778,0.0,0.0,,97.84900631972778,mean
B0,TRXUSDT,2026-03-03 08:46:00+00:00,2026-03-03 11:41:00+00:00,20000.0,39972.9931416794,-27.006858320601168,0.0,0.0,,-27.006858320601168,mean
B0,AAVEUSDT,2026-03-03 11:01:00+00:00,2026-03-03 14:36:00+00:00,20000.0,39383.743580662296,-616.2564193377002,0.0,0.0,,-616.2564193377002,stop
B0,TRXUSDT,2026-03-03 14:46:00+00:00,2026-03-03 15:36:00+00:00,20000.0,40029.27525883613,29.27525883612907,0.0,0.0,,29.27525883612907,mean
B0,NEARUSDT,2026-03-03 15:41:00+00:00,2026-03-03 16:36:00+00:00,20000.0,39568.655643422,431.3443565779999,0.0,0.0,,431.3443565779999,mean
B0,LTCUSDT,2026-03-03 16:51:00+00:00,2026-03-03 17:36:00+00:00,20000.0,39842.922374429225,157.07762557077513,0.0,0.0,,157.07762557077513,mean
B0,AVAXUSDT,2026-03-03 16:01:00+00:00,2026-03-03 19:11:00+00:00,20000.0,40050.2677303027,-50.2677303026976,0.0,0.0,,-50.2677303026976,mean
B0,DOTUSDT,2026-03-03 18:36:00+00:00,2026-03-03 19:11:00+00:00,20000.0,39703.41715022567,296.5828497743387,0.0,0.0,,296.5828497743387,mean
B0,TRXUSDT,2026-03-04 00:11:00+00:00,2026-03-04 02:36:00+00:00,20000.0,39982.82524688708,-17.174753112925828,0.0,0.0,,-17.174753112925828,mean
B0,TRXUSDT,2026-03-04 02:56:00+00:00,2026-03-04 03:36:00+00:00,20000.0,39948.6484558876,51.351544112400006,0.0,0.0,,51.351544112400006,mean
B0,TRXUSDT,2026-03-04 06:16:00+00:00,2026-03-04 10:16:00+00:00,20000.0,40218.6064727454,-218.60647274539951,0.0,0.0,,-218.60647274539951,timeout
B0,BCHUSDT,2026-03-04 07:51:00+00:00,2026-03-04 10:51:00+00:00,20000.0,40134.52420333003,-134.52420333002738,0.0,0.0,,-134.52420333002738,mean
B0,LINKUSDT,2026-03-04 08:51:00+00:00,2026-03-04 11:41:00+00:00,20000.0,39958.32876411887,41.67123588112736,0.0,0.0,,41.67123588112736,mean
B0,BTCUSDT,2026-03-04 10:16:00+00:00,2026-03-04 11:41:00+00:00,20000.0,39841.21130852609,158.7886914739065,0.0,0.0,,158.7886914739065,mean
B0,TRXUSDT,2026-03-04 12:06:00+00:00,2026-03-04 13:56:00+00:00,20000.0,39950.15620063884,49.84379936115511,0.0,0.0,,49.84379936115511,mean
B0,DOGEUSDT,2026-03-04 14:31:00+00:00,2026-03-04 15:56:00+00:00,20000.0,40744.63609591922,-744.636095919228,0.0,0.0,,-744.636095919228,stop
B0,DOGEUSDT,2026-03-04 15:56:00+00:00,2026-03-04 17:16:00+00:00,20000.0,40592.17197323058,-592.1719732305828,0.0,0.0,,-592.1719732305828,stop
B0,BCHUSDT,2026-03-04 14:51:00+00:00,2026-03-04 17:21:00+00:00,20000.0,40007.73694390716,-7.736943907155364,0.0,0.0,,-7.736943907155364,mean
B0,DOGEUSDT,2026-03-04 17:16:00+00:00,2026-03-04 21:01:00+00:00,20000.0,40137.87669883789,-137.87669883789204,0.0,0.0,,-137.87669883789204,mean
B0,XLMUSDT,2026-03-04 19:01:00+00:00,2026-03-04 21:16:00+00:00,20000.0,40038.11397307432,-38.11397307432344,0.0,0.0,,-38.11397307432344,mean
B0,NEARUSDT,2026-03-05 01:46:00+00:00,2026-03-05 02:26:00+00:00,20000.0,40336.269015212165,336.2690152121686,0.0,0.0,,336.2690152121686,mean
B0,DOGEUSDT,2026-03-04 22:56:00+00:00,2026-03-05 02:36:00+00:00,20000.0,39383.002318782135,-616.9976812178647,0.0,0.0,,-616.9976812178647,stop
B0,BCHUSDT,2026-03-05 00:31:00+00:00,2026-03-05 03:51:00+00:00,20000.0,40023.971931048014,23.971931048010447,0.0,0.0,,23.971931048010447,mean
B0,TRXUSDT,2026-03-05 03:51:00+00:00,2026-03-05 07:51:00+00:00,20000.0,39945.90227280712,-54.09772719288958,0.0,0.0,,-54.09772719288958,timeout
B0,FILUSDT,2026-03-05 09:01:00+00:00,2026-03-05 09:41:00+00:00,20000.0,39846.00577478345,153.99422521655288,0.0,0.0,,153.99422521655288,mean
