symbol,band,minutes,n,mean,median,positive_rate,q05,model
ETHUSDT,1-2,120,7793,0.0002269813512387,2.6176525764309844e-05,0.5022456050301553,-0.0136082547193124,B0
ETHUSDT,1-2,240,7793,0.0003081371698067,0.0002821180555556,0.5170024380854613,-0.0194315433953288,B0
ETHUSDT,1-2,1440,7731,-3.120630917519753e-05,-0.0013912545995917,0.4774285344716078,-0.0453967153811203,B0
ETHUSDT,2-3,5,1884,1.6847606665305575e-06,-4.6128176080406647e-05,0.4909766454352441,-0.0050476894778769,B0
ETHUSDT,2-3,15,1884,-4.695222696571789e-05,-0.0001680377622079,0.4814225053078556,-0.0073982329915539,B0
ETHUSDT,2-3,30,1884,0.0001861691317461,-0.0001295034722637,0.487791932059448,-0.0092706216764884,B0
ETHUSDT,2-3,60,1884,0.0004980919933369,-0.0001058657455333,0.4915074309978768,-0.0117013039587152,B0
ETHUSDT,2-3,120,1884,0.0011983160186253,-0.0001256657286302,0.4920382165605095,-0.0169815811146987,B0
ETHUSDT,2-3,240,1884,0.0008538110505443,-0.0005304475854962,0.4729299363057325,-0.0217164090396994,B0
ETHUSDT,2-3,1440,1875,-0.0016805105520836,-0.0051328805214932,0.4170666666666666,-0.0449352594362867,B0
ETHUSDT,3-4,5,679,0.0001328755834851,0.0001339834721818,0.5139911634756995,-0.0062263114824843,B0
ETHUSDT,3-4,15,679,0.0004253600970529,0.0003473503679742,0.5463917525773195,-0.007674738932107,B0
ETHUSDT,3-4,30,679,0.0005246141614698,0.0002286275572416,0.524300441826215,-0.0109700393615745,B0
ETHUSDT,3-4,60,679,0.0009098215597635,-0.0001133494121573,0.4933726067746686,-0.0133520763093774,B0
ETHUSDT,3-4,120,679,0.0005702335786541,-0.0007672329786717,0.4624447717231222,-0.0191717178404116,B0
ETHUSDT,3-4,240,679,0.0007411393423749,-0.0008838155274675,0.4491899852724595,-0.0246146430476968,B0
ETHUSDT,3-4,1440,677,-0.0016364564903122,-0.0055343571631294,0.413589364844904,-0.0444035486909112,B0
ETHUSDT,4+,5,399,0.000427671717895,5.244088482081466e-05,0.506265664160401,-0.0080204693367024,B0
ETHUSDT,4+,15,399,0.0008332936535055,0.0001801110052563,0.5087719298245614,-0.0100044270279729,B0
ETHUSDT,4+,30,399,0.0013790268300448,9.484066767817544e-05,0.5087719298245614,-0.0109321248692184,B0
ETHUSDT,4+,60,399,0.001620901066704,0.0004450307548038,0.518796992481203,-0.015169680932441,B0
ETHUSDT,4+,120,399,0.0026205379521392,0.0015475467622421,0.5588972431077694,-0.0134041839124807,B0
ETHUSDT,4+,240,399,0.004653013357508,0.0009013362076977,0.531328320802005,-0.0128779864241996,B0
ETHUSDT,4+,1440,397,0.0062906836801747,-0.0005279293130436,0.491183879093199,-0.0453783241085175,B0
BNBUSDT,1-2,5,9307,2.419202006288776e-08,0.0,0.4966154507360051,-0.0027990250016119,B0
BNBUSDT,1-2,15,9307,-2.103862136474224e-05,-1.5116015418370488e-05,0.4951112066186741,-0.0040686190590832,B0
BNBUSDT,1-2,30,9307,1.0950278818019916e-08,-1.6586498590154264e-05,0.4948963146019125,-0.0054536203852925,B0
BNBUSDT,1-2,60,9307,4.4578508880434806e-05,1.7352374672485738e-05,0.5015579671215215,-0.0074882039421734,B0
BNBUSDT,1-2,120,9307,0.0001864147253627,0.0,0.4999462769958096,-0.009988902117835,B0
BNBUSDT,1-2,240,9307,0.0001406174316283,4.7303689687749895e-05,0.5029547652304717,-0.01377768673291,B0
BNBUSDT,1-2,1440,9261,0.0010874818894463,0.0008294803459238,0.5180865997192527,-0.0325380984063617,B0
BNBUSDT,2-3,5,1998,7.437767326736751e-05,0.0,0.4984984984984985,-0.0037046362442466,B0
BNBUSDT,2-3,15,1998,0.0002175201730296,0.0001273511970807,0.521021021021021,-0.0048316387686481,B0
BNBUSDT,2-3,30,1998,0.0003158993740182,0.0002419321434455,0.5235235235235235,-0.0064165570583679,B0
BNBUSDT,2-3,60,1998,0.0004988980262541,0.0002921098219134,0.5305305305305306,-0.0078278292802002,B0
BNBUSDT,2-3,120,1998,0.0007412615780792,0.0002115997313093,0.513013013013013,-0.0113836138661057,B0
BNBUSDT,2-3,240,1998,0.0007290613072116,0.0002459176339654,0.513013013013013,-0.0153851975534673,B0
BNBUSDT,2-3,1440,1992,0.0020871082592988,-0.0003170480574909,0.4904618473895582,-0.0319926084693444,B0
BNBUSDT,3-4,5,614,6.800807388678138e-05,-3.4890087776850987e-05,0.4885993485342019,-0.0041010481266235,B0
BNBUSDT,3-4,15,614,0.0001787805734085,3.115643465623208e-05,0.504885993485342,-0.0052906386522571,B0
BNBUSDT,3-4,30,614,0.0003599726489907,0.0002615495289201,0.5276872964169381,-0.0062262543038394,B0
BNBUSDT,3-4,60,614,0.0003169664721693,0.0,0.498371335504886,-0.0088403287951334,B0
BNBUSDT,3-4,120,614,0.0001841146303607,-0.0003530752743096,0.4804560260586319,-0.0129503762118194,B0
BNBUSDT,3-4,240,614,0.0005826977319298,-0.0004965466272744,0.4657980456026058,-0.0168378402306359,B0
BNBUSDT,3-4,1440,612,0.0024825354827814,-0.0018312178766258,0.4640522875816993,-0.0320723674750132,B0
BNBUSDT,4+,5,332,-0.0001957597819684,1.761990344295583e-05,0.5,-0.0058328032141295,B0
BNBUSDT,4+,15,332,-0.0002308804920987,3.772901512177906e-05,0.5,-0.0081759124433713,B0
BNBUSDT,4+,30,332,-0.0002516295159562,0.0001261200528616,0.5060240963855421,-0.0100022459973551,B0
BNBUSDT,4+,60,332,-5.41225306463366e-05,0.0008720586869641,0.5481927710843374,-0.0132385990048563,B0
BNBUSDT,4+,120,332,-0.0011027003556634,-0.0004861713579545,0.466867469879518,-0.0279023637078181,B0
BNBUSDT,4+,240,332,-4.728841164471338e-05,-0.0002394491481745,0.4879518072289157,-0.0194877706777215,B0
BNBUSDT,4+,1440,332,0.0078006088872467,0.0048474934508203,0.6054216867469879,-0.0420517082080953,B0
SOLUSDT,1-2,5,9259,2.777909918144764e-05,0.0,0.4852575872124419,-0.0042119243207804,B0
SOLUSDT,1-2,15,9259,6.318168747198683e-06,0.0,0.4827735176584944,-0.0060448531931821,B0
SOLUSDT,1-2,30,9259,6.26645798404839e-05,0.0,0.4923857868020304,-0.0078987574934204,B0
SOLUSDT,1-2,60,9259,8.748727387205046e-05,-0.0001038529442309,0.491197753537099,-0.0108603766848446,B0
SOLUSDT,1-2,120,9259,0.0002705026344355,0.0001319783555497,0.505130143644022,-0.0151817591015144,B0
SOLUSDT,1-2,240,9259,0.0003832791279705,0.0,0.4974619289340101,-0.019999885749918,B0
SOLUSDT,1-2,1440,9220,0.0003860647874489,0.0003710716456762,0.5046637744034708,-0.0489222815707478,B0
SOLUSDT,2-3,5,2070,0.0001965206143667,0.0,0.4946859903381642,-0.0053222335785617,B0
SOLUSDT,2-3,15,2070,0.0002993326410968,0.0001802712177351,0.5130434782608696,-0.0078523680363011,B0
SOLUSDT,2-3,30,2070,0.0003517625582307,0.0001207607733308,0.5028985507246376,-0.0107420179666716,B0
SOLUSDT,2-3,60,2070,0.0002987057242848,-0.0001204707332229,0.4855072463768116,-0.0137742034331866,B0
SOLUSDT,2-3,120,2070,0.000667990812779,0.0,0.4966183574879227,-0.0166935800446114,B0
SOLUSDT,2-3,240,2070,0.0008200395189248,0.0001877824680769,0.5053140096618357,-0.0223213062086011,B0
SOLUSDT,2-3,1440,2065,-0.0001970353045887,-0.0014302431413339,0.4774818401937046,-0.047622961907515,B0
SOLUSDT,3-4,5,703,-0.0001319686109997,-0.0001297521733487,0.4836415362731152,-0.0068638807132258,B0
SOLUSDT,3-4,15,703,-8.739842916162377e-05,0.0,0.4836415362731152,-0.0089648071178295,B0
SOLUSDT,3-4,30,703,0.0002127732196483,0.0001273236567354,0.5064011379800853,-0.0114340360975842,B0
SOLUSDT,3-4,60,703,0.0005404057773431,0.0002225932109072,0.5106685633001422,-0.0143897253132647,B0
SOLUSDT,3-4,120,703,0.0005540953680051,0.000247862188623,0.5064011379800853,-0.0162916384784322,B0
SOLUSDT,3-4,240,703,-0.0004355241671552,-0.0008114060507707,0.4722617354196302,-0.0235188910290422,B0
SOLUSDT,3-4,1440,703,0.000285265488409,-0.0020491803278689,0.4779516358463727,-0.0423669141902882,B0
SOLUSDT,4+,5,303,0.000339607704981,0.0003077870113881,0.5214521452145214,-0.0084408887567092,B0
SOLUSDT,4+,15,303,0.0008503934183462,0.0004384042086802,0.5214521452145214,-0.0116165367531629,B0
SOLUSDT,4+,30,303,0.0009286832780228,0.001100110011001,0.5478547854785478,-0.0136988526402037,B0
SOLUSDT,4+,60,303,0.0026163942164749,0.0026606358919782,0.5874587458745875,-0.0159499671307125,B0
SOLUSDT,4+,120,303,0.0025617346748588,0.0015797788309637,0.5544554455445545,-0.0192253825386485,B0
SOLUSDT,4+,240,303,0.003002708420292,0.0021953896816686,0.5775577557755776,-0.0217796805440801,B0
SOLUSDT,4+,1440,303,0.0074627384967768,0.0060422960725075,0.5676567656765676,-0.0426832745946276,B0
XRPUSDT,1-2,5,8979,-4.095400737257919e-05,0.0,0.4817908453057133,-0.003896607947025,B0
XRPUSDT,1-2,15,8979,-5.4764200051781645e-05,-7.695267410545714e-05,0.4792293128410736,-0.0055744686341211,B0
XRPUSDT,1-2,30,8979,-7.269953937652916e-05,-9.06700516819514e-05,0.4833500389798418,-0.0075163750464206,B0
XRPUSDT,1-2,60,8979,-1.9786043175835303e-05,-9.95718410833346e-05,0.4861343133979285,-0.0102701480788052,B0
XRPUSDT,1-2,120,8979,9.508364859696716e-05,-6.842285323294117e-05,0.4950439915358057,-0.0130942364860963,B0
XRPUSDT,1-2,240,8979,0.0001775117753337,-0.0002123893805311,0.4886958458625682,-0.0176432237635897,B0
XRPUSDT,1-2,1440,8935,0.0007761306614538,-0.0021749159691557,0.4542809177392277,-0.0377758870650802,B0
XRPUSDT,2-3,5,2207,0.0002186703605801,7.238508867168925e-05,0.5038513819664703,-0.0048690396869341,B0
XRPUSDT,2-3,15,2207,0.000319817923583,7.61266747868472e-05,0.5020389669234254,-0.0062950214264346,B0
XRPUSDT,2-3,30,2207,0.000516585386043,8.981498113880271e-05,0.5070231082917989,-0.0082329492505454,B0
XRPUSDT,2-3,60,2207,0.0009369507750287,0.0003453277160023,0.5224286361576801,-0.0110006899630338,B0
XRPUSDT,2-3,120,2207,0.0018134341881128,0.0005393743257819,0.5278658812868147,-0.0141696400543614,B0
XRPUSDT,2-3,240,2207,0.0021816206680246,0.0005861664712778,0.5233348436792026,-0.0203311179214004,B0
XRPUSDT,2-3,1440,2196,0.003987254106818,-0.003834519104844,0.4330601092896174,-0.0387503188935919,B0
XRPUSDT,3-4,5,690,0.0003866703235332,9.180107208484056e-05,0.5072463768115942,-0.0067075044910375,B0
XRPUSDT,3-4,15,690,0.0011213583828498,0.0003751996438602,0.5304347826086957,-0.0073775393935615,B0
XRPUSDT,3-4,30,690,0.001927845272923,0.0006982942449935,0.553623188405797,-0.009422832348256,B0
XRPUSDT,3-4,60,690,0.0032054868757686,0.0009874961244069,0.5507246376811594,-0.0109431644105269,B0
XRPUSDT,3-4,120,690,0.0048038854551205,0.0018432510482112,0.5855072463768116,-0.0142473139716146,B0
XRPUSDT,3-4,240,690,0.0061766959448694,0.0018889167303703,0.5782608695652174,-0.0171697591865138,B0
XRPUSDT,3-4,1440,689,0.0118823057442452,-0.0003757420906289,0.4949201741654572,-0.0395279615744019,B0
XRPUSDT,4+,5,354,-5.05313237423461e-06,0.0004808877032409,0.5338983050847458,-0.0086879429818553,B0
XRPUSDT,4+,15,354,-0.0001394501193096,0.000330693219279,0.5112994350282486,-0.0147263497360169,B0
XRPUSDT,4+,30,354,-0.0005652467160847,-8.517451483713856e-05,0.4943502824858757,-0.0232151700036147,B0
XRPUSDT,4+,60,354,2.881760369388854e-05,0.0006921001500663,0.5254237288135594,-0.0346504549484193,B0
XRPUSDT,4+,120,354,-0.0009994396341821,-0.000594060240398,0.4915254237288136,-0.0486442228806406,B0
XRPUSDT,4+,240,354,0.0010015955244501,0.0002352491593946,0.5028248587570622,-0.0466393373751342,B0
XRPUSDT,4+,1440,354,0.0390980739204505,0.008778456193993,0.576271186440678,-0.0637105063049714,B0
DOGEUSDT,1-2,5,8974,1.2834927559577892e-05,0.0,0.4855137062625362,-0.0041956229059048,B0
DOGEUSDT,1-2,15,8974,2.26215152549289e-05,0.0,0.4903053264987742,-0.0061984850323847,B0
DOGEUSDT,1-2,30,8974,3.578007567743049e-05,8.935395545284219e-05,0.5001114330287497,-0.0082615900990178,B0
DOGEUSDT,1-2,60,8974,2.9715153122459617e-05,0.0001368738946675,0.5050144862937375,-0.0119003098290609,B0
DOGEUSDT,1-2,120,8974,0.0002491410472611,0.0001366122768152,0.5056830844662358,-0.0158893957551386,B0
DOGEUSDT,1-2,240,8974,0.0003739750667893,0.0,0.4975484733675061,-0.0199013409765877,B0
DOGEUSDT,1-2,1440,8946,-0.0002867272456132,-0.001731727766747,0.4701542588866532,-0.0492848131115892,B0
DOGEUSDT,2-3,5,2065,-0.0001025497418136,-0.0001058313049,0.4745762711864407,-0.0060602332489215,B0
DOGEUSDT,2-3,15,2065,-0.0001994594932199,-0.0001444460494004,0.472639225181598,-0.0084499958137912,B0
DOGEUSDT,2-3,30,2065,-0.0002413648029046,-0.000138217000691,0.486682808716707,-0.0109853868161458,B0
DOGEUSDT,2-3,60,2065,-0.0001472256440796,-0.0004559963520293,0.4639225181598063,-0.0140142008274211,B0
DOGEUSDT,2-3,120,2065,0.0002273865477754,0.0,0.499273607748184,-0.017340830729624,B0
DOGEUSDT,2-3,240,2065,-9.10396851687732e-05,0.0002714195241111,0.5060532687651331,-0.0272389095078056,B0
DOGEUSDT,2-3,1440,2061,-0.0011165579064807,-0.0035693889206167,0.4376516254245512,-0.0499240506329113,B0
DOGEUSDT,3-4,5,574,0.0001619583783652,0.0001390452469954,0.5139372822299652,-0.0074159072930355,B0
DOGEUSDT,3-4,15,574,0.0001050437763999,5.0281576830180086e-05,0.5,-0.0104697179027154,B0
DOGEUSDT,3-4,30,574,4.2662713495418894e-05,0.0001011462767284,0.5034843205574913,-0.0139662078530082,B0
DOGEUSDT,3-4,60,574,0.0009207207782197,0.0002427141489587,0.5069686411149826,-0.0167023674249511,B0
DOGEUSDT,3-4,120,574,0.0017594516821607,0.0001170203293914,0.5034843205574913,-0.0186529545343919,B0
DOGEUSDT,3-4,240,574,0.000145374451483,0.0015773177412176,0.5435540069686411,-0.0295915321967395,B0
DOGEUSDT,3-4,1440,572,-0.0022512885090963,-0.0038092589198533,0.4475524475524475,-0.05212987786236,B0
DOGEUSDT,4+,5,413,0.0004311396987843,0.0004332129963897,0.5423728813559322,-0.0091506240432606,B0
DOGEUSDT,4+,15,413,0.0010794803805804,0.000769724182168,0.5375302663438256,-0.010844343657862,B0
DOGEUSDT,4+,30,413,0.0013434991622628,0.0009454774661203,0.559322033898305,-0.0146362031447925,B0
DOGEUSDT,4+,60,413,0.0015284820319248,0.0018721198156683,0.5351089588377724,-0.026142650206968,B0
DOGEUSDT,4+,120,413,0.0005322426144264,-0.0015101592531575,0.4842615012106537,-0.0328181804826398,B0
DOGEUSDT,4+,240,413,-0.0002141197427098,0.0013354700854701,0.5326876513317191,-0.0372082602040542,B0
DOGEUSDT,4+,1440,413,0.0073571667911674,0.0030549898167007,0.5447941888619855,-0.0535298285519678,B0
ADAUSDT,1-2,5,9091,-4.725813767911343e-05,0.0,0.4495655043449565,-0.0051219693757453,B0
ADAUSDT,1-2,15,9091,-4.734927791522226e-05,0.0,0.4575954240457595,-0.0072853713555048,B0
ADAUSDT,1-2,30,9091,-0.0001082099151958,0.0,0.4627653723462765,-0.0097308231306043,B0
ADAUSDT,1-2,60,9091,-6.924501952801304e-06,0.0,0.4723352766472335,-0.0131603689554838,B0
ADAUSDT,1-2,120,9091,0.0002885078228833,0.0,0.4987350126498735,-0.018129844723723,B0
ADAUSDT,1-2,240,9090,0.0005585001201671,-0.000376153575362,0.4821782178217821,-0.0224086983712046,B0
ADAUSDT,1-2,1440,9042,0.0001343393078147,-0.0030769277378313,0.4614023446140234,-0.0547664658304148,B0
ADAUSDT,2-3,5,2050,0.0001624787978735,0.0,0.4697560975609756,-0.0068073545207557,B0
ADAUSDT,2-3,15,2050,0.000131889396497,0.0,0.4795121951219512,-0.0096034977548195,B0
ADAUSDT,2-3,30,2050,0.0002531926561039,-0.0003898787180787,0.4663414634146341,-0.0116156615918376,B0
ADAUSDT,2-3,60,2050,0.0001807705550016,-0.0004083302029129,0.4624390243902439,-0.0162786959378776,B0
ADAUSDT,2-3,120,2050,-0.0002852824470977,-0.000813844934639,0.4560975609756098,-0.0204226018953929,B0
ADAUSDT,2-3,240,2050,-0.0009941014027099,-0.0012308976651705,0.4614634146341463,-0.0277095382957303,B0
ADAUSDT,2-3,1440,2044,-0.0012936708712998,-0.0035067511620853,0.4452054794520548,-0.0838808439583562,B0
ADAUSDT,3-4,5,723,0.0004396761125363,0.0,0.4910096818810511,-0.007066631509953,B0
ADAUSDT,3-4,15,723,0.0006963381417721,0.0005602240896358,0.5200553250345782,-0.0115388514055856,B0
ADAUSDT,3-4,30,723,0.0008878537636678,0.0,0.4979253112033195,-0.0139331321707403,B0
ADAUSDT,3-4,60,723,0.0017159640948851,0.0011061946902655,0.5255878284923928,-0.0173672799582248,B0
ADAUSDT,3-4,120,723,0.0008741802075752,0.0005274261603376,0.5131396957123098,-0.0220742488679934,B0
ADAUSDT,3-4,240,723,-0.0004016722227247,-0.0012244897959183,0.4702627939142462,-0.0303100717274357,B0
ADAUSDT,3-4,1440,720,-0.0026240015413475,-0.0055029048249253,0.4236111111111111,-0.0931879130482276,B0
ADAUSDT,4+,5,428,-3.511116167219918e-05,0.0,0.4929906542056075,-0.0111203456561233,B0
ADAUSDT,4+,15,428,0.0004955196561555,0.0007633503351611,0.530373831775701,-0.0160664319711677,B0
ADAUSDT,4+,30,428,0.0008422903241159,0.0006293268697622,0.5163551401869159,-0.0200644818235686,B0
ADAUSDT,4+,60,428,0.0001725875491549,0.0007864247237469,0.5163551401869159,-0.0335269923974833,B0
ADAUSDT,4+,120,428,-0.0010236333014446,-0.0010207687989854,0.4742990654205608,-0.0493031185667428,B0
ADAUSDT,4+,240,428,-0.0049992689686824,-0.0037226469701177,0.4275700934579439,-0.0412737414593557,B0
ADAUSDT,4+,1440,427,-0.0131069554008172,-0.015625,0.3372365339578454,-0.1083112224563001,B0
TRXUSDT,1-2,5,10114,2.16839079810975e-05,5.459796774565096e-05,0.523828356733241,-0.0014266207609883,B0
TRXUSDT,1-2,15,10114,3.023498535599673e-05,8.409614077975469e-05,0.5283765078109551,-0.0020907063297617,B0
TRXUSDT,1-2,30,10114,4.610305214249992e-05,9.441239036189764e-05,0.529859600553688,-0.0027447143137045,B0
TRXUSDT,1-2,60,10114,0.0001130798794987,0.0002112941783785,0.5420209610440972,-0.0037923549148294,B0
TRXUSDT,1-2,120,10114,0.0001720204449336,0.0002724103452095,0.5416254696460352,-0.0054558126617718,B0
TRXUSDT,1-2,240,10114,0.0001986216725676,0.0004265691714794,0.5475578406169666,-0.0075373536453024,B0
TRXUSDT,1-2,1440,10060,0.0010599983226707,0.0019174510580154,0.5753479125248508,-0.0179369670600845,B0
TRXUSDT,2-3,5,2373,-3.0565380552324404e-05,0.0,0.4934681837336704,-0.0018113110534373,B0
TRXUSDT,2-3,15,2373,-4.882544906278673e-05,0.0,0.4972608512431521,-0.0026014528676669,B0
TRXUSDT,2-3,30,2373,-6.345129680441069e-05,-3.053435114508396e-05,0.4888327012220818,-0.0035850767249886,B0
TRXUSDT,2-3,60,2373,-0.000121033297904,-2.8036335090297904e-05,0.4922039612305099,-0.0050477701653242,B0
TRXUSDT,2-3,120,2373,5.871196536220538e-05,0.0002578131713883,0.5305520438263801,-0.0067652401949512,B0
TRXUSDT,2-3,240,2373,9.050567860635492e-05,0.0001774308019872,0.5162241887905604,-0.0094451968131699,B0
TRXUSDT,2-3,1440,2358,0.0006632290788753,0.0014413580949946,0.5695504664970313,-0.0181829613671938,B0
TRXUSDT,3-4,5,584,-0.0001177805546885,0.0,0.4845890410958904,-0.002683996107601,B0
TRXUSDT,3-4,15,584,-0.0001236111532022,-6.0161004017456055e-05,0.4726027397260274,-0.003610657972471,B0
TRXUSDT,3-4,30,584,1.80938228623082e-05,-0.0001318067997563,0.4726027397260274,-0.0038617261231479,B0
TRXUSDT,3-4,60,584,0.0001471498715138,-0.0002349344866969,0.4571917808219178,-0.0047713820336202,B0
TRXUSDT,3-4,120,584,-0.0003546229010801,-0.0002096490224434,0.4726027397260274,-0.0072904138225647,B0
TRXUSDT,3-4,240,584,-0.0001978652966797,0.0005972771192006,0.547945205479452,-0.0098426692844342,B0
TRXUSDT,3-4,1440,573,-0.0009028317033999,-0.0004968944099378,0.4816753926701571,-0.0222647429296992,B0
TRXUSDT,4+,5,285,0.0001535390666949,0.0001798668984951,0.5508771929824562,-0.0034079460420726,B0
TRXUSDT,4+,15,285,-5.452067346261103e-05,8.053691275167196e-05,0.5087719298245614,-0.0056368324697723,B0
TRXUSDT,4+,30,285,-0.0006498353195076,-0.0004307294711256,0.4280701754385965,-0.0076968634585347,B0
TRXUSDT,4+,60,285,-0.0012883763564958,-0.0008204193254329,0.3859649122807017,-0.0110118346625461,B0
TRXUSDT,4+,120,285,-0.0019702105028543,-0.0010498039336771,0.3789473684210526,-0.0124738289485308,B0
TRXUSDT,4+,240,285,-0.0024234395351734,0.000275667728498,0.519298245614035,-0.0189755561617748,B0
TRXUSDT,4+,1440,284,-0.0047508829871318,-0.0017864360580157,0.4119718309859155,-0.0302761295294008,B0
LINKUSDT,1-2,5,9262,-9.88121346694552e-06,0.0,0.4885553876052688,-0.0042567492800346,B0
LINKUSDT,1-2,15,9262,-2.202703868717395e-05,0.0,0.4863960267760743,-0.0060785354449387,B0
LINKUSDT,1-2,30,9262,-6.44187061303359e-05,-0.0001112661181738,0.483696825739581,-0.0082304526748971,B0
LINKUSDT,1-2,60,9260,3.2304907732655624e-05,-0.000138649652158,0.4834773218142548,-0.0112056844452672,B0
LINKUSDT,1-2,120,9260,0.0001907804085512,-0.0001137269473033,0.4912526997840172,-0.0151198822584961,B0
LINKUSDT,1-2,240,9260,0.0002268456007983,-0.0002167317090785,0.4882289416846652,-0.0196849281598481,B0
LINKUSDT,1-2,1440,9202,0.0016633846718191,0.000779042460412,0.5114105629211041,-0.0469224234970401,B0
LINKUSDT,2-3,5,1978,9.261696389809244e-05,-9.926567926848984e-05,0.4828109201213347,-0.005447248888757,B0
LINKUSDT,2-3,15,1978,9.16220224507996e-05,0.0,0.4954499494438827,-0.0078931940165359,B0
LINKUSDT,2-3,30,1978,0.0002521582946326,0.000245130334713,0.5121334681496461,-0.0100639643863023,B0
LINKUSDT,2-3,60,1978,0.0005848308437673,0.0001106915190061,0.5035389282103134,-0.0128342241176225,B0
LINKUSDT,2-3,120,1978,0.0008334964516533,0.0002675319861199,0.5151668351870576,-0.0176381928894291,B0
LINKUSDT,2-3,240,1978,8.624262028843656e-05,-0.0002891928935868,0.4817997977755308,-0.0213177952484529,B0
LINKUSDT,2-3,1440,1963,-0.000969422602441,-0.000229515721827,0.4941416199694345,-0.0502382973627841,B0
LINKUSDT,3-4,5,630,0.0002252795896043,0.0002140600642163,0.5174603174603175,-0.007307120352867,B0
LINKUSDT,3-4,15,630,0.000390521928173,0.0003434491887076,0.5301587301587302,-0.0100247743678953,B0
LINKUSDT,3-4,30,630,0.0002204663029458,0.0001927066873685,0.5142857142857142,-0.0126618570840763,B0
LINKUSDT,3-4,60,630,0.0001552972187537,-0.0006526510996426,0.4650793650793651,-0.0149663507731145,B0
LINKUSDT,3-4,120,630,-0.0006406356054683,-0.0016422662576509,0.4285714285714285,-0.0195315684957075,B0
LINKUSDT,3-4,240,630,-0.0022752909204979,-0.0025002344147351,0.4047619047619047,-0.0236923147794661,B0
LINKUSDT,3-4,1440,627,-0.0042037020758438,-0.0027567898713498,0.4577352472089314,-0.0522767115954181,B0
LINKUSDT,4+,5,321,0.0005620223512915,0.0004136504653566,0.5233644859813084,-0.0081853496115427,B0
LINKUSDT,4+,15,321,0.0012036383831011,0.0006037189084762,0.5389408099688473,-0.0105108261509354,B0
LINKUSDT,4+,30,321,0.0022428229055577,0.0007925500297207,0.5545171339563862,-0.0130725681935152,B0
LINKUSDT,4+,60,321,0.0022253569644154,0.0012054647736403,0.5451713395638629,-0.0171837265465354,B0
LINKUSDT,4+,120,321,3.896571222218415e-05,-0.0011796246648793,0.4766355140186916,-0.0221005886605391,B0
LINKUSDT,4+,240,321,-0.001920956937235,-0.0034655831739961,0.3862928348909657,-0.0282532480923902,B0
LINKUSDT,4+,1440,320,-0.0046315708739392,-0.0032437338429139,0.446875,-0.051360535189626,B0
SUIUSDT,1-2,5,9322,-2.2731607817975764e-06,0.0,0.4848744904526925,-0.0054021728032541,B0
SUIUSDT,1-2,15,9322,-2.981949698869198e-05,-0.000106934768019,0.4824072087534863,-0.007662039563945,B0
SUIUSDT,1-2,30,9322,-0.0001246174562537,0.0,0.4894872344990345,-0.0103705137494696,B0
SUIUSDT,1-2,60,9322,-6.510025406725581e-05,0.0,0.4934563398412357,-0.0137154710609432,B0
SUIUSDT,1-2,120,9322,-1.0227397606699834e-05,0.0002848620181089,0.5105127655009655,-0.0188361229893021,B0
SUIUSDT,1-2,240,9322,-0.0003031628684178,-0.0002816842555135,0.4856254022741901,-0.0251718814361331,B0
SUIUSDT,1-2,1440,9294,0.000639882683153,-0.0020122172917854,0.4703034215622982,-0.0534408670955623,B0
SUIUSDT,2-3,5,1997,1.7935956349507233e-05,-0.0001090274749236,0.4827240861291937,-0.0070658972747364,B0
SUIUSDT,2-3,15,1997,-4.109026566050056e-05,-0.0001341021858656,0.4882323485227842,-0.0096058840481906,B0
SUIUSDT,2-3,30,1997,0.0001655350998386,0.0001032737787876,0.5012518778167251,-0.0124252304716585,B0
SUIUSDT,2-3,60,1997,0.0001810879983741,0.0,0.4967451176765147,-0.0165057507163059,B0
SUIUSDT,2-3,120,1997,0.0007679779302666,-0.0001305994514824,0.4937406109163745,-0.0197934245227817,B0
SUIUSDT,2-3,240,1997,0.0003221686718675,0.0002172968274662,0.5077616424636956,-0.0265230180180443,B0
SUIUSDT,2-3,1440,1987,-0.0005257077914133,-0.0037379067722075,0.4358329139406139,-0.058831913783818,B0
SUIUSDT,3-4,5,644,0.0005616055822953,0.0006847909578868,0.5419254658385093,-0.0088254879324072,B0
SUIUSDT,3-4,15,644,0.0009680839493887,0.0004932608823683,0.5357142857142857,-0.0099725349058897,B0
SUIUSDT,3-4,30,644,0.0019084982758119,0.0007296235954648,0.531055900621118,-0.0105334601808642,B0
SUIUSDT,3-4,60,644,0.0022521744231533,0.0007241108734324,0.5232919254658385,-0.0128541338100667,B0
SUIUSDT,3-4,120,644,0.0038547672898116,0.0012798807227315,0.5450310559006211,-0.0159277111099548,B0
SUIUSDT,3-4,240,644,0.003866645784004,0.0014523889621248,0.5403726708074534,-0.0249671542385679,B0
SUIUSDT,3-4,1440,641,0.0030510607371798,-0.0017419073885904,0.4524180967238689,-0.0647655872402126,B0
SUIUSDT,4+,5,389,0.0006025837021892,0.0004650441791969,0.532133676092545,-0.0128776380322466,B0
SUIUSDT,4+,15,389,0.0014475001466799,0.0008179959100205,0.5398457583547558,-0.015406119877357,B0
SUIUSDT,4+,30,389,0.0014268112750904,0.0018630136986301,0.5424164524421594,-0.0180066325366885,B0
SUIUSDT,4+,60,389,0.0034806414385012,0.0026969981238273,0.5732647814910026,-0.0206411230680487,B0
SUIUSDT,4+,120,389,0.003269978818368,0.0,0.4987146529562982,-0.0601376804248656,B0
