id,model,frequency_min,target,signal_time,entry_time,exit_time,gross_target,actual_gross,entry_turnover,exit_turnover,price_pnl,fee,funding_cashflow,net_pnl,net_pnl_including_funding,hold_minutes,z_entry,reason
1,AR1,60,BCHUSDT,2026-03-12 14:59:00+00:00,2026-03-12 15:01:00+00:00,2026-03-12 17:01:00+00:00,10000.0,9996.247323458643,9996.247323458643,10078.143970331781,81.89664687313827,4.014878258758085,-0.27985690774119776,77.88176861438018,77.60191170663899,120.0,-2.598467038999699,mean
2,AR1,60,SOLUSDT,2026-03-12 14:59:00+00:00,2026-03-12 15:01:00+00:00,2026-03-12 17:01:00+00:00,10000.0,9995.319995319996,9995.319995319996,10153.270153270154,157.9501579501573,4.029718029718031,0.03675019305019305,153.92043992043926,153.95719011348945,120.0,-2.14577329114364,mean
3,AR1,60,BNBUSDT,2026-03-12 14:59:00+00:00,2026-03-12 15:01:00+00:00,2026-03-12 18:01:00+00:00,10000.0,9997.217627873186,9997.217627873186,10061.212186789917,63.99455891672958,4.011685962932621,0.0,59.982872953796964,59.982872953796964,180.0,-2.027594774257816,mean
5,AR1,60,SOLUSDT,2026-03-13 00:59:00+00:00,2026-03-13 01:01:00+00:00,2026-03-13 04:01:00+00:00,10029.154197477394,10061.560378171194,10061.560378171194,10017.979652410568,43.580725760626066,4.015908006116352,0.0,39.56481775450971,39.56481775450971,180.0,4.6470668430389335,mean
6,AR1,60,LINKUSDT,2026-03-13 00:59:00+00:00,2026-03-13 01:01:00+00:00,2026-03-13 04:01:00+00:00,10029.154197477394,10053.007320974097,10053.007320974097,10070.355047153516,-17.34772617942037,4.024672473625522,0.0,-21.37239865304589,-21.37239865304589,180.0,3.220472052145871,mean
4,AR1,60,BCHUSDT,2026-03-13 00:59:00+00:00,2026-03-13 01:01:00+00:00,2026-03-13 06:01:00+00:00,10029.154197477394,10032.390174008662,10032.390174008662,10047.922861358753,-15.532687350090185,4.016062607073483,0.0,-19.54874995716367,-19.54874995716367,300.0,4.669297115265555,timeout
7,AR1,60,UNIUSDT,2026-03-13 10:59:00+00:00,2026-03-13 11:01:00+00:00,2026-03-13 14:01:00+00:00,10029.018564391823,10024.117993385524,10024.117993385524,10256.895116184747,-232.77712279922324,4.056202621914054,0.0,-236.8333254211373,-236.8333254211373,180.0,2.1225619019749447,mean
8,AR1,60,XRPUSDT,2026-03-13 11:59:00+00:00,2026-03-13 12:01:00+00:00,2026-03-13 17:01:00+00:00,10030.288253333847,10030.288253333847,10030.288253333847,9950.45289567894,-79.83535765490676,3.9961482298025577,-0.9463526734330844,-83.83150588470932,-84.7778585581424,300.0,-2.047688580511449,timeout
9,AR1,60,LTCUSDT,2026-03-13 14:59:00+00:00,2026-03-13 15:01:00+00:00,2026-03-13 20:01:00+00:00,10006.90089505931,10023.090380598684,10023.090380598684,9974.521923980563,-48.56845661811925,3.9995224609158493,-0.9947539448081607,-52.5679790790351,-53.56273302384326,300.0,-4.153553553846644,timeout
10,AR1,60,AAVEUSDT,2026-03-13 14:59:00+00:00,2026-03-13 15:01:00+00:00,2026-03-13 20:01:00+00:00,10006.90089505931,10032.166446683612,10032.166446683612,9830.913259607285,-201.25318707632798,3.9726159412581796,-0.9927619336514092,-205.22580301758614,-206.21856495123757,300.0,-4.143790302394423,timeout
11,AR1,60,DOTUSDT,2026-03-13 17:59:00+00:00,2026-03-13 18:01:00+00:00,2026-03-13 20:01:00+00:00,9970.859278664304,9970.859278664304,9970.859278664304,9856.560824357295,-114.29845430700904,3.96548402060432,0.0,-118.26393832761336,-118.26393832761336,120.0,-2.174102552640364,mean
12,AR1,60,XLMUSDT,2026-03-13 22:59:00+00:00,2026-03-13 23:01:00+00:00,2026-03-14 00:01:00+00:00,9959.052922363628,9952.973656753591,9952.973656753591,9957.837069241621,4.863412488029898,3.9821621451990423,-0.34840417782219457,0.8812503428308551,0.5328461650086606,60.0,-2.2304878472929413,mean
13,AR1,60,BCHUSDT,2026-03-14 11:59:00+00:00,2026-03-14 12:01:00+00:00,2026-03-14 13:01:00+00:00,9959.106206980128,9965.166558919698,9965.166558919698,9933.133270096256,32.033288823442874,3.979659965803191,0.0,28.053628857639684,28.053628857639684,60.0,2.267933313300949,mean
14,AR1,60,TRXUSDT,2026-03-14 12:59:00+00:00,2026-03-14 13:01:00+00:00,2026-03-14 15:01:00+00:00,9962.175164873504,9961.839896139409,9961.839896139409,9971.897958162235,-10.058062022825183,3.986747570860329,0.0,-14.044809593685512,-14.044809593685512,120.0,3.561925394235122,mean
15,AR1,60,TRXUSDT,2026-03-14 17:59:00+00:00,2026-03-14 18:01:00+00:00,2026-03-14 21:01:00+00:00,9960.507088906525,9962.854525093391,9962.854525093391,9956.147564559484,-6.706960533908957,3.983800417930575,0.0,-10.690760951839533,-10.690760951839533,180.0,-3.4430371310815167,mean
16,AR1,60,BCHUSDT,2026-03-15 00:59:00+00:00,2026-03-15 01:01:00+00:00,2026-03-15 02:01:00+00:00,9959.43801281134,9962.877045274327,9962.877045274327,9977.70787277096,14.83082749663286,3.988116983609057,0.0,10.842710513023803,10.842710513023803,60.0,-2.0500464571680763,mean
17,AR1,60,HBARUSDT,2026-03-15 02:59:00+00:00,2026-03-15 03:01:00+00:00,2026-03-15 05:01:00+00:00,9960.522283862643,9988.718352395279,9988.718352395279,9938.592008337258,50.12634405802067,3.9854620721465075,0.0,46.14088198587417,46.14088198587417,120.0,2.8200726798204476,mean
