target,side,signal_time,entry_time,exit_time,entry_price,exit_price,notional,gross_price_pnl,fee,net_pnl,funding_cashflow,net_pnl_including_funding,reason,entry_z,entry_pct
SUIUSDT,-1,2026-05-10 16:24:00+00:00,2026-05-10 16:25:00+00:00,2026-05-10 17:05:00+00:00,1.2542,1.292,30062.950654729186,-906.0592686563281,30.51598028905735,-936.5752489453854,0.0,-936.5752489453854,stop,2.1090881934607824,0.06719923607356759
DOGEUSDT,1,2026-05-11 00:04:00+00:00,2026-05-11 00:05:00+00:00,2026-05-11 03:25:00+00:00,0.11243,0.10891,29781.97808004557,-932.4251787046198,29.31576549069326,-961.7409441953131,0.0,-961.7409441953131,stop,-18.567157457183637,0.5488569391194222
SUIUSDT,-1,2026-05-11 00:04:00+00:00,2026-05-11 00:05:00+00:00,2026-05-11 04:10:00+00:00,1.3229,1.2804,29781.97808004557,956.787412806665,29.303584373642238,927.4838284330227,0.0,927.4838284330227,timeout,58.85380630658874,5.231389049007906
BTCUSDT,1,2026-05-11 00:04:00+00:00,2026-05-11 00:05:00+00:00,2026-05-11 04:10:00+00:00,82052.6,80602.5,29781.97808004557,-526.3312364736064,29.51881246180877,-555.8500489354151,0.0,-555.8500489354151,timeout,-18.598142840973182,0.29410430714537283
XLMUSDT,1,2026-05-12 00:04:00+00:00,2026-05-12 00:05:00+00:00,2026-05-12 04:10:00+00:00,0.16859,0.16593,29604.945930636255,-467.10455053972686,29.371393655366393,-496.4759441950933,0.0,-496.4759441950933,timeout,-16.012911251171953,0.3504601469436788
LINKUSDT,-1,2026-05-12 00:04:00+00:00,2026-05-12 00:05:00+00:00,2026-05-12 04:10:00+00:00,10.567,10.46,29604.945930636255,299.775642526549,29.455058109372978,270.320584417176,0.0,270.320584417176,timeout,15.743454828405763,0.5497361791214246
NEARUSDT,1,2026-05-12 00:04:00+00:00,2026-05-12 00:05:00+00:00,2026-05-12 04:10:00+00:00,1.544,1.523,29604.945930636255,-402.65794335710075,29.403616958957706,-432.0615603160585,0.0,-432.0615603160585,timeout,-14.764568890858012,0.5628788421577116
AAVEUSDT,1,2026-05-13 00:04:00+00:00,2026-05-13 00:05:00+00:00,2026-05-13 04:10:00+00:00,96.47,98.42,29407.480854608068,594.4292284283805,29.70469546882226,564.7245329595582,0.0,564.7245329595582,timeout,-9.611019177748423,0.258127514709508
UNIUSDT,1,2026-05-13 00:04:00+00:00,2026-05-13 00:05:00+00:00,2026-05-13 04:10:00+00:00,3.76,3.827,29407.480854608068,524.0162811858382,29.669488995200986,494.3467921906373,0.0,494.3467921906373,timeout,-7.514092427189277,0.2497200972570156
NEARUSDT,1,2026-05-13 00:04:00+00:00,2026-05-13 00:05:00+00:00,2026-05-13 04:10:00+00:00,1.603,1.671,29407.480854608068,1247.4789133582972,30.031220311287214,1217.44769304701,0.0,1217.44769304701,timeout,-7.31669224237647,0.31562444499942044
SOLUSDT,1,2026-05-14 00:04:00+00:00,2026-05-14 00:05:00+00:00,2026-05-14 04:10:00+00:00,91.23,90.18,30090.43656006723,-346.3220255186957,29.917275547307888,-376.2393010660036,0.0,-376.2393010660036,timeout,-10.030956646950017,0.2596186278283844
NEARUSDT,1,2026-05-14 00:04:00+00:00,2026-05-14 00:05:00+00:00,2026-05-14 04:10:00+00:00,1.577,1.548,30090.43656006723,-553.3434751058645,29.8137648225143,-583.1572399283788,0.0,-583.1572399283788,timeout,-9.509282436836743,0.39634645542888713
BCHUSDT,-1,2026-05-14 00:04:00+00:00,2026-05-14 00:05:00+00:00,2026-05-14 04:10:00+00:00,434.68,431.74,30090.43656006723,203.51956263595682,29.98867677874925,173.53088585720755,0.0,173.53088585720755,timeout,6.37312032385712,0.2275297093338282
XRPUSDT,-1,2026-05-15 00:04:00+00:00,2026-05-15 00:05:00+00:00,2026-05-15 04:10:00+00:00,1.4865,1.4875,29854.67686352608,-20.083872763895773,29.86471879990803,-49.9485915638038,0.0,-49.9485915638038,timeout,24.244469710814464,1.0096022201409949
DOTUSDT,1,2026-05-15 00:04:00+00:00,2026-05-15 00:05:00+00:00,2026-05-15 04:10:00+00:00,1.365,1.354,29854.67686352608,-240.58713955955,29.734383293746305,-270.3215228532963,0.0,-270.3215228532963,timeout,-23.274439936674252,0.719447086977778
HBARUSDT,-1,2026-05-15 00:04:00+00:00,2026-05-15 00:05:00+00:00,2026-05-15 04:10:00+00:00,0.09509,0.0949,29854.67686352608,59.652840509724975,29.82485044327122,29.827990066453754,0.0,29.827990066453754,timeout,19.832150444943057,0.7839866245153715
ETHUSDT,-1,2026-05-16 00:04:00+00:00,2026-05-16 00:05:00+00:00,2026-05-16 04:10:00+00:00,2224.79,2226.95,29767.544226220885,-28.9006582772459,29.78199455535951,-58.682652832605406,0.0,-58.682652832605406,timeout,20.796084713857525,0.6108595820341969
FILUSDT,1,2026-05-16 00:04:00+00:00,2026-05-16 00:05:00+00:00,2026-05-16 04:10:00+00:00,1.009,1.009,29767.544226220885,0.0,29.767544226220885,-29.767544226220885,0.0,-29.767544226220885,timeout,-14.644416985933601,0.5359182817360676
UNIUSDT,1,2026-05-16 00:04:00+00:00,2026-05-16 00:05:00+00:00,2026-05-16 04:10:00+00:00,3.609,3.585,29767.544226220885,-197.95540632565712,29.668566523058054,-227.62397284871517,0.0,-227.62397284871517,timeout,-10.478243869864729,0.35096019926691213
NEARUSDT,-1,2026-05-17 00:04:00+00:00,2026-05-17 00:05:00+00:00,2026-05-17 04:10:00+00:00,1.498,1.507,29672.721975248623,-178.27403055889917,29.761858990528076,-208.03588954942725,0.0,-208.03588954942725,timeout,9.475157559439053,0.6752018408785601
BTCUSDT,-1,2026-05-17 00:04:00+00:00,2026-05-17 00:05:00+00:00,2026-05-17 04:10:00+00:00,78194.9,78012.7,29672.721975248623,69.13967463210886,29.638152137932572,39.5015224941763,0.0,39.5015224941763,timeout,4.332268083776224,0.1019096253585825
XLMUSDT,1,2026-05-17 00:04:00+00:00,2026-05-17 00:05:00+00:00,2026-05-17 04:10:00+00:00,0.15195,0.15165,29672.721975248623,-58.58385385043905,29.643430048323403,-88.22728389876245,0.0,-88.22728389876245,timeout,-3.218563836900263,0.10134718262432785
ETHUSDT,1,2026-05-18 00:04:00+00:00,2026-05-18 00:05:00+00:00,2026-05-18 04:10:00+00:00,2123.0,2118.95,29595.693479962414,-56.45904785391248,29.56746395603546,-86.02651180994795,0.0,-86.02651180994795,timeout,-10.488776626638328,0.2646903613162308
LTCUSDT,1,2026-05-18 00:04:00+00:00,2026-05-18 00:05:00+00:00,2026-05-18 04:10:00+00:00,54.43,54.2,29595.693479962414,-125.05988426219403,29.533163537831317,-154.59304780002535,0.0,-154.59304780002535,timeout,-7.851020032850864,0.1704727174778865
BTCUSDT,-1,2026-05-18 00:04:00+00:00,2026-05-18 00:05:00+00:00,2026-05-18 04:10:00+00:00,77289.5,76964.8,29595.693479962414,124.33411618581695,29.533526421869507,94.80058976394744,0.0,94.80058976394744,timeout,7.61738263190576,0.18889844283059287
BCHUSDT,-1,2026-05-19 00:04:00+00:00,2026-05-19 00:05:00+00:00,2026-05-19 04:10:00+00:00,378.23,380.74,29551.94778900861,-196.1118603770501,29.650003719197134,-225.76186409624725,0.0,-225.76186409624725,timeout,16.74170490681456,0.7393225552651415
AAVEUSDT,1,2026-05-19 00:04:00+00:00,2026-05-19 00:05:00+00:00,2026-05-19 04:10:00+00:00,89.47,89.28,29551.94778900861,-62.757014417252876,29.520569281799983,-92.27758369905285,0.0,-92.27758369905285,timeout,-14.242434585435594,0.4161826894799242
ETHUSDT,-1,2026-05-19 00:04:00+00:00,2026-05-19 00:05:00+00:00,2026-05-19 04:10:00+00:00,2128.15,2134.34,29551.94778900861,-85.95566892087668,29.594925623469045,-115.55059454434573,0.0,-115.55059454434573,timeout,6.301936174825991,0.2209710210000031
XLMUSDT,-1,2026-05-20 00:04:00+00:00,2026-05-20 00:05:00+00:00,2026-05-20 04:10:00+00:00,0.14338,0.14309,29421.870776306718,59.508596213763376,29.39211647819984,30.116479735563537,0.0,30.116479735563537,timeout,18.250639830439187,0.8111907937009946
LTCUSDT,1,2026-05-20 00:04:00+00:00,2026-05-20 00:05:00+00:00,2026-05-20 04:10:00+00:00,54.4,53.82,29421.870776306718,-313.68906342385725,29.265026244594793,-342.954089668452,0.0,-342.954089668452,timeout,-9.82843046572041,0.2164456191995041
DOGEUSDT,1,2026-05-20 00:04:00+00:00,2026-05-20 00:05:00+00:00,2026-05-20 04:10:00+00:00,0.10294,0.10288,29421.870776306718,-17.14894352611853,29.41329630454366,-46.56223983066219,0.0,-46.56223983066219,timeout,-3.38754057443947,0.1611653758910605
XLMUSDT,1,2026-05-21 00:04:00+00:00,2026-05-21 00:05:00+00:00,2026-05-21 04:10:00+00:00,0.14393,0.1469,29314.050821377656,604.8963450252984,29.616498993890303,575.2798460314082,0.0,575.2798460314082,timeout,-13.56601079041585,0.4081292957074073
BNBUSDT,-1,2026-05-21 00:04:00+00:00,2026-05-21 00:05:00+00:00,2026-05-21 04:10:00+00:00,650.64,654.64,29314.050821377656,-180.21671475087683,29.404159178753094,-209.6208739296299,0.0,-209.6208739296299,timeout,11.356487506091913,0.2844291707848341
ADAUSDT,-1,2026-05-21 00:04:00+00:00,2026-05-21 00:05:00+00:00,2026-05-21 04:10:00+00:00,0.2489,0.2519,29314.050821377656,-353.3232320776766,29.49071243741649,-382.8139445150931,0.0,-382.8139445150931,timeout,10.59938738698421,0.3920502347589543
NEARUSDT,1,2026-05-22 00:04:00+00:00,2026-05-22 00:05:00+00:00,2026-05-22 04:10:00+00:00,1.923,2.119,29308.90432965366,2987.28302059913,30.802545839953222,2956.4804747591766,0.0,2956.4804747591766,timeout,-8.409816366828082,0.39557198808656024
AAVEUSDT,1,2026-05-22 00:04:00+00:00,2026-05-22 00:05:00+00:00,2026-05-22 04:10:00+00:00,87.98,88.29,29308.90432965366,103.27074724020005,29.36053970327376,73.9102075369263,0.0,73.9102075369263,timeout,-5.306202395661794,0.20399407368836076
ADAUSDT,-1,2026-05-22 00:04:00+00:00,2026-05-22 00:05:00+00:00,2026-05-22 04:10:00+00:00,0.2505,0.2523,29308.90432965366,-210.60290536278634,29.41420578233505,-240.0171111451214,0.0,-240.0171111451214,timeout,3.3631210972386425,0.11975567240296092
BCHUSDT,-1,2026-05-23 00:04:00+00:00,2026-05-23 00:05:00+00:00,2026-05-23 04:10:00+00:00,360.92,363.41,30146.016400998946,-207.97844629969768,30.2500056241488,-238.22845192384648,0.0,-238.22845192384648,timeout,13.382729947170523,0.6588216470357349
XLMUSDT,-1,2026-05-23 00:04:00+00:00,2026-05-23 00:05:00+00:00,2026-05-23 04:10:00+00:00,0.14342,0.14437,30146.016400998946,-199.6842531093918,30.24585852755364,-229.9301116369454,0.0,-229.9301116369454,timeout,7.866675458173614,0.4065174154887716
LTCUSDT,1,2026-05-23 00:04:00+00:00,2026-05-23 00:05:00+00:00,2026-05-23 04:10:00+00:00,52.63,52.91,30146.016400998946,160.38161870187244,30.226207210349884,130.15541149152259,0.0,130.15541149152259,timeout,-7.284227682714701,0.18031460266827892
NEARUSDT,-1,2026-05-24 00:04:00+00:00,2026-05-24 00:05:00+00:00,2026-05-24 04:10:00+00:00,2.434,2.36,30044.615455378167,913.435309654065,29.587897800551133,883.8474118535139,0.0,883.8474118535139,timeout,9.051698229932438,0.7754968586286657
BCHUSDT,1,2026-05-24 00:04:00+00:00,2026-05-24 00:05:00+00:00,2026-05-24 04:10:00+00:00,354.48,354.3,30044.615455378167,-15.256236690273788,30.036987337033032,-45.29322402730682,0.0,-45.29322402730682,timeout,-6.928252897282146,0.2564407072485253
BTCUSDT,-1,2026-05-24 00:04:00+00:00,2026-05-24 00:05:00+00:00,2026-05-24 04:10:00+00:00,76666.5,76754.5,30044.615455378167,-34.48606836197084,30.061858489559157,-64.54792685153,0.0,-64.54792685153,timeout,6.438214199407908,0.17062012478673005
BCHUSDT,1,2026-05-25 00:04:00+00:00,2026-05-25 00:05:00+00:00,2026-05-25 04:10:00+00:00,347.17,344.99,30276.817333670566,-190.11856377971154,30.18175805178071,-220.30032183149225,0.0,-220.30032183149225,timeout,-6.00422339873243,0.2335534902172891
AAVEUSDT,1,2026-05-25 00:04:00+00:00,2026-05-25 00:05:00+00:00,2026-05-25 04:10:00+00:00,85.73,85.51,30276.817333670566,-77.6962535099425,30.237969206915594,-107.93422271685809,0.0,-107.93422271685809,timeout,-5.3549976038196565,0.20437215586979085
NEARUSDT,-1,2026-05-25 00:04:00+00:00,2026-05-25 00:05:00+00:00,2026-05-25 04:10:00+00:00,2.395,2.344,30276.817333670566,644.7255465625063,29.954454560389316,614.771092002117,0.0,614.771092002117,timeout,3.9191530931901113,0.30097730077432483
TRXUSDT,1,2026-05-26 00:04:00+00:00,2026-05-26 00:05:00+00:00,2026-05-26 04:10:00+00:00,0.37181,0.37389,30362.778297906687,169.8571282634851,30.44770686203843,139.40942140144665,0.0,139.40942140144665,timeout,-5.806607234394903,0.14047323137883616
ETHUSDT,-1,2026-05-26 00:04:00+00:00,2026-05-26 00:05:00+00:00,2026-05-26 04:10:00+00:00,2110.8,2089.79,30362.778297906687,302.2181031073639,30.211669246353004,272.0064338610109,0.0,272.0064338610109,timeout,5.596011767615947,0.2051827495225078
ADAUSDT,-1,2026-05-26 00:04:00+00:00,2026-05-26 00:05:00+00:00,2026-05-26 04:10:00+00:00,0.2432,0.2405,30362.778297906687,337.086765642878,30.194234915085246,306.89253072779275,0.0,306.89253072779275,timeout,4.757457053018576,0.17609544505199848
NEARUSDT,1,2026-05-27 00:04:00+00:00,2026-05-27 00:05:00+00:00,2026-05-27 02:30:00+00:00,2.553,2.469,30578.27081370376,-1006.1005673134038,30.07522053004706,-1036.1757878434507,0.0,-1036.1757878434507,stop,-8.419889996097591,0.43658727260623154
TRXUSDT,-1,2026-05-27 00:04:00+00:00,2026-05-27 00:05:00+00:00,2026-05-27 04:10:00+00:00,0.37526,0.37333,30578.27081370376,157.26712857871433,30.499637249414405,126.76749132929994,0.0,126.76749132929994,timeout,4.21993060314564,0.10251254465728565
LTCUSDT,-1,2026-05-27 00:04:00+00:00,2026-05-27 00:05:00+00:00,2026-05-27 04:10:00+00:00,51.95,52.04,30578.27081370376,-52.97486762720623,30.60475824751736,-83.57962587472359,0.0,-83.57962587472359,timeout,3.4721740327835953,0.10243957727714181
HBARUSDT,1,2026-05-28 00:04:00+00:00,2026-05-28 00:05:00+00:00,2026-05-28 04:00:00+00:00,0.08578,0.08282,30280.374436987095,-1044.88118831291,29.75793384283064,-1074.6391221557406,0.0,-1074.6391221557406,stop,-6.844153375121644,0.20322313148893756
NEARUSDT,-1,2026-05-28 00:04:00+00:00,2026-05-28 00:05:00+00:00,2026-05-28 04:10:00+00:00,2.494,2.431,30280.374436987095,764.9011986889318,29.89792383764263,735.0032748512891,0.0,735.0032748512891,timeout,13.284213857704081,1.5959407306124298
DOGEUSDT,-1,2026-05-28 00:04:00+00:00,2026-05-28 00:05:00+00:00,2026-05-28 04:10:00+00:00,0.10065,0.09812,30280.374436987095,761.146024099132,29.89980142493753,731.2462226741944,0.0,731.2462226741944,timeout,7.132132352173889,0.4693823406994815
XLMUSDT,-1,2026-05-28 13:44:00+00:00,2026-05-28 13:45:00+00:00,2026-05-28 14:15:00+00:00,0.20344,0.19408,30397.857549598015,1398.5644252076156,29.698575336994207,1368.8658498706213,0.0,1368.8658498706213,repair50,2.238562652213643,0.10705889086537423
HBARUSDT,-1,2026-05-29 00:04:00+00:00,2026-05-29 00:05:00+00:00,2026-05-29 04:10:00+00:00,0.09157,0.09024,30808.517304559202,447.4754615601594,30.584779573779123,416.89068198638023,0.0,416.89068198638023,timeout,32.95693330870284,2.108481237440355
XLMUSDT,-1,2026-05-29 00:04:00+00:00,2026-05-29 00:05:00+00:00,2026-05-29 04:10:00+00:00,0.20679,0.20281,30808.517304559202,592.9585515360784,30.512038028791164,562.4465135072872,0.0,562.4465135072872,timeout,32.556372502736814,3.4055949860113133
