model,signal,entry_time,exit_time,gross,turnover,price_pnl,fee,slippage,funding,net_pnl,reason
B2,NEARUSDT,2026-03-31 01:21:00+00:00,2026-03-31 02:21:00+00:00,20000.0,40197.17146242112,30.874103596320023,0.0,0.0,,30.874103596320023,mean
B2,AVAXUSDT,2026-03-31 02:21:00+00:00,2026-03-31 04:06:00+00:00,20000.0,39829.02997362867,36.33654836710798,0.0,0.0,,36.33654836710798,mean
B2,HBARUSDT,2026-03-31 00:11:00+00:00,2026-03-31 04:11:00+00:00,20000.0,40127.0710780134,-94.97216215616004,0.0,0.0,,-94.97216215616004,timeout
B2,XRPUSDT,2026-03-31 04:06:00+00:00,2026-03-31 04:46:00+00:00,20000.0,39990.96022181098,27.76775070180838,0.0,0.0,,27.76775070180838,mean
B2,BTCUSDT,2026-03-31 01:26:00+00:00,2026-03-31 04:56:00+00:00,20000.0,39938.45911196887,-3.0449397021882305,0.0,0.0,,-3.0449397021882305,mean
B2,ADAUSDT,2026-03-31 05:41:00+00:00,2026-03-31 06:16:00+00:00,20000.0,40018.003853894574,32.881221191945315,0.0,0.0,,32.881221191945315,mean
B2,SOLUSDT,2026-03-31 06:06:00+00:00,2026-03-31 06:26:00+00:00,20000.0,39964.261134608285,16.28675622954097,0.0,0.0,,16.28675622954097,mean
B2,HBARUSDT,2026-03-31 04:26:00+00:00,2026-03-31 08:26:00+00:00,20000.0,39835.28699204557,-132.8432924047595,0.0,0.0,,-132.8432924047595,timeout
B2,HBARUSDT,2026-03-31 08:26:00+00:00,2026-03-31 08:46:00+00:00,20000.0,39894.86822405994,52.95718396324378,0.0,0.0,,52.95718396324378,mean
B2,AVAXUSDT,2026-03-31 08:51:00+00:00,2026-03-31 12:11:00+00:00,20000.0,39859.37872806536,-12.72698613523778,0.0,0.0,,-12.72698613523778,mean
B2,SOLUSDT,2026-03-31 09:56:00+00:00,2026-03-31 13:46:00+00:00,20000.0,40250.76578960454,-42.87280374366378,0.0,0.0,,-42.87280374366378,mean
B2,ETHUSDT,2026-03-31 11:56:00+00:00,2026-03-31 14:56:00+00:00,20000.0,40010.516799511664,-13.19128256658746,0.0,0.0,,-13.19128256658746,mean
B2,BNBUSDT,2026-03-31 13:51:00+00:00,2026-03-31 15:16:00+00:00,20000.0,39995.98862685563,-1.3845635951979602,0.0,0.0,,-1.3845635951979602,mean
B2,HBARUSDT,2026-03-31 14:51:00+00:00,2026-03-31 16:36:00+00:00,20000.0,39905.792865163705,0.1178146365816701,0.0,0.0,,0.1178146365816701,mean
B2,ETHUSDT,2026-03-31 17:41:00+00:00,2026-03-31 18:31:00+00:00,20000.0,40026.21990749794,14.805327583289682,0.0,0.0,,14.805327583289682,mean
