target,side,signal_time,entry_time,exit_time,entry_price,exit_price,notional,gross_price_pnl,fee,net_pnl,funding_cashflow,net_pnl_including_funding,reason,entry_z,entry_pct
FILUSDT,-1,2026-05-06 01:19:00+00:00,2026-05-06 01:20:00+00:00,2026-05-06 01:55:00+00:00,0.992,1.029,28983.326095761717,-1081.0313160717526,0.0,-1081.0313160717526,0.0,-1081.0313160717526,stop,2.4669208170644135,0.017441840267889974
SUIUSDT,-1,2026-05-06 01:49:00+00:00,2026-05-06 01:50:00+00:00,2026-05-06 02:30:00+00:00,0.985,0.9764,28843.084195298354,251.82794322798497,0.0,251.82794322798497,0.0,251.82794322798497,repair50,2.799872277347931,0.01604277280174804
NEARUSDT,-1,2026-05-06 07:34:00+00:00,2026-05-06 07:35:00+00:00,2026-05-06 08:15:00+00:00,1.339,1.381,28720.95296826415,-900.8812730896907,0.0,-900.8812730896907,0.0,-900.8812730896907,stop,2.7650029945652683,0.01710810400579854
FILUSDT,1,2026-05-06 06:19:00+00:00,2026-05-06 06:20:00+00:00,2026-05-06 08:30:00+00:00,1.091,1.102,28726.208844220513,289.6318031956267,0.0,289.6318031956267,0.0,289.6318031956267,repair50,-2.2050670287780854,0.017657243083647023
BCHUSDT,-1,2026-05-06 04:39:00+00:00,2026-05-06 04:40:00+00:00,2026-05-06 08:45:00+00:00,474.54,471.6,28734.565083908587,178.02423683291394,0.0,178.02423683291394,0.0,178.02423683291394,timeout,7.515138293709895,0.02967003424283554
SUIUSDT,-1,2026-05-06 08:34:00+00:00,2026-05-06 08:35:00+00:00,2026-05-06 12:40:00+00:00,1.0057,1.0304,28626.21474274853,-703.0600617936635,0.0,-703.0600617936635,0.0,-703.0600617936635,timeout,2.7695469807741926,0.015895822976573548
ADAUSDT,-1,2026-05-06 08:44:00+00:00,2026-05-06 08:45:00+00:00,2026-05-06 12:50:00+00:00,0.2689,0.2719,28582.395617302023,-318.8813196426441,0.0,-318.8813196426441,0.0,-318.8813196426441,timeout,3.2660769628673436,0.017127619698058094
LINKUSDT,-1,2026-05-06 08:54:00+00:00,2026-05-06 08:55:00+00:00,2026-05-06 13:00:00+00:00,10.038,10.166,28440.619589826,-362.6618158495419,0.0,-362.6618158495419,0.0,-362.6618158495419,timeout,3.031762309958803,0.015219826236670508
BNBUSDT,-1,2026-05-06 12:39:00+00:00,2026-05-06 12:40:00+00:00,2026-05-06 13:10:00+00:00,659.74,654.49,28190.916532066287,224.3343010782254,0.0,224.3343010782254,0.0,224.3343010782254,repair50,4.796008586577928,0.015562095627933425
FILUSDT,1,2026-05-06 12:59:00+00:00,2026-05-06 13:00:00+00:00,2026-05-06 14:05:00+00:00,1.089,1.054,28216.264861963067,-906.8588339473883,0.0,-906.8588339473883,0.0,-906.8588339473883,stop,-2.132457744933626,0.017369835832192426
SUIUSDT,1,2026-05-06 13:09:00+00:00,2026-05-06 13:10:00+00:00,2026-05-06 17:15:00+00:00,1.0094,0.9933,28186.55916365202,-449.57757334535415,0.0,-449.57757334535415,0.0,-449.57757334535415,timeout,-2.8910617968170444,0.01663919492329413
UNIUSDT,1,2026-05-06 13:19:00+00:00,2026-05-06 13:20:00+00:00,2026-05-06 17:25:00+00:00,3.466,3.464,28195.40353760025,-16.269707753955515,0.0,-16.269707753955515,0.0,-16.269707753955515,timeout,-2.569909227650588,0.015524473170658526
DOGEUSDT,1,2026-05-06 14:04:00+00:00,2026-05-06 14:05:00+00:00,2026-05-06 18:10:00+00:00,0.11219,0.11297,27656.065887361154,192.27855773368256,0.0,192.27855773368256,0.0,192.27855773368256,timeout,-5.023888273396051,0.029494576610198386
NEARUSDT,-1,2026-05-06 17:29:00+00:00,2026-05-06 17:30:00+00:00,2026-05-06 18:35:00+00:00,1.518,1.502,27920.137367878706,294.28339781690266,0.0,294.28339781690266,0.0,294.28339781690266,repair50,2.552950505755869,0.017547939408680158
NEARUSDT,-1,2026-05-06 21:39:00+00:00,2026-05-06 21:40:00+00:00,2026-05-06 22:05:00+00:00,1.542,1.515,27975.280009599595,489.83953324201764,0.0,489.83953324201764,0.0,489.83953324201764,repair50,3.373290185311466,0.02327979812396408
FILUSDT,-1,2026-05-06 21:34:00+00:00,2026-05-06 21:35:00+00:00,2026-05-06 22:10:00+00:00,1.091,1.074,27990.673597279125,436.1516509200216,0.0,436.1516509200216,0.0,436.1516509200216,repair50,2.4499322031809214,0.02061894058579905
FILUSDT,-1,2026-05-06 23:54:00+00:00,2026-05-06 23:55:00+00:00,2026-05-07 00:45:00+00:00,1.103,1.083,28308.392801216578,513.2981468942274,0.0,513.2981468942274,0.0,513.2981468942274,repair50,2.1250649007063034,0.017889529724832487
NEARUSDT,1,2026-05-06 22:39:00+00:00,2026-05-06 22:40:00+00:00,2026-05-07 02:45:00+00:00,1.487,1.476,28268.470952527736,-209.11444551298638,0.0,-209.11444551298638,0.0,-209.11444551298638,timeout,-2.356329524269994,0.01598423996674614
FILUSDT,1,2026-05-07 01:04:00+00:00,2026-05-07 01:05:00+00:00,2026-05-07 03:15:00+00:00,1.071,1.089,28416.757275354743,477.5925592496578,0.0,477.5925592496578,0.0,477.5925592496578,repair50,-2.025314347705513,0.0167808920066147
SUIUSDT,1,2026-05-07 02:14:00+00:00,2026-05-07 02:15:00+00:00,2026-05-07 04:50:00+00:00,0.9679,0.9768,28136.7270665409,258.7218420210914,0.0,258.7218420210914,0.0,258.7218420210914,repair50,-2.791747661136081,0.016319273728026995
FILUSDT,-1,2026-05-07 04:24:00+00:00,2026-05-07 04:25:00+00:00,2026-05-07 06:10:00+00:00,1.095,1.075,28557.945884809127,521.6063175307603,0.0,521.6063175307603,0.0,521.6063175307603,repair50,2.913240321286287,0.024922900339741316
NEARUSDT,-1,2026-05-07 06:49:00+00:00,2026-05-07 06:50:00+00:00,2026-05-07 07:40:00+00:00,1.523,1.502,28723.96123016584,396.0624989057658,0.0,396.0624989057658,0.0,396.0624989057658,repair50,2.541452972056831,0.01765197399633589
SOLUSDT,-1,2026-05-07 07:39:00+00:00,2026-05-07 07:40:00+00:00,2026-05-07 09:05:00+00:00,90.2,89.34,28769.50118243047,274.29901349102187,0.0,274.29901349102187,0.0,274.29901349102187,repair50,3.522022231697621,0.016795906470007615
DOTUSDT,-1,2026-05-07 05:04:00+00:00,2026-05-07 05:05:00+00:00,2026-05-07 09:10:00+00:00,1.32,1.319,28635.389046664066,21.693476550505604,0.0,21.693476550505604,0.0,21.693476550505604,timeout,2.5054508004129468,0.016586513666424718
SUIUSDT,-1,2026-05-07 06:44:00+00:00,2026-05-07 06:45:00+00:00,2026-05-07 10:25:00+00:00,0.9965,0.9868,28685.037934861357,279.2221454773255,0.0,279.2221454773255,0.0,279.2221454773255,repair50,3.062838586500712,0.018351066517422687
NEARUSDT,1,2026-05-07 09:04:00+00:00,2026-05-07 09:05:00+00:00,2026-05-07 12:25:00+00:00,1.474,1.491,28969.361864793835,334.1106863646508,0.0,334.1106863646508,0.0,334.1106863646508,repair50,-2.7988692330630984,0.019161042595133737
DOGEUSDT,1,2026-05-07 13:49:00+00:00,2026-05-07 13:50:00+00:00,2026-05-07 17:55:00+00:00,0.10931,0.10765,29128.718624819347,-442.35360824444564,0.0,-442.35360824444564,0.0,-442.35360824444564,timeout,-2.799488122354745,0.016624030244943078
FILUSDT,1,2026-05-07 13:59:00+00:00,2026-05-07 14:00:00+00:00,2026-05-07 18:05:00+00:00,1.081,1.063,29134.314664441717,-485.12272336720827,0.0,-485.12272336720827,0.0,-485.12272336720827,timeout,-2.1669269282066375,0.018308904494749756
ADAUSDT,1,2026-05-07 14:34:00+00:00,2026-05-07 14:35:00+00:00,2026-05-07 18:40:00+00:00,0.2636,0.2641,28926.42197735372,54.86802347752815,0.0,54.86802347752815,0.0,54.86802347752815,timeout,-2.9952316133416135,0.01570900487458393
FILUSDT,-1,2026-05-07 23:49:00+00:00,2026-05-07 23:50:00+00:00,2026-05-08 00:05:00+00:00,1.103,1.089,28866.936132379105,366.3981014082588,0.0,366.3981014082588,0.0,366.3981014082588,repair50,2.577797742008245,0.022361178492706912
NEARUSDT,-1,2026-05-08 07:34:00+00:00,2026-05-08 07:35:00+00:00,2026-05-08 09:25:00+00:00,1.509,1.562,28976.855562801582,-1017.7424419009204,0.0,-1017.7424419009204,0.0,-1017.7424419009204,stop,2.31131596514319,0.016024846856638852
FILUSDT,1,2026-05-08 13:09:00+00:00,2026-05-08 13:10:00+00:00,2026-05-08 14:10:00+00:00,1.076,1.093,28671.532830231306,452.9889015928681,0.0,452.9889015928681,0.0,452.9889015928681,repair50,-2.4060615898968254,0.020455827142136118
NEARUSDT,1,2026-05-08 13:09:00+00:00,2026-05-08 13:10:00+00:00,2026-05-08 14:10:00+00:00,1.533,1.544,28671.532830231306,205.7318076533279,0.0,205.7318076533279,0.0,205.7318076533279,repair50,-2.2895356252238668,0.015960607776748015
UNIUSDT,-1,2026-05-08 14:39:00+00:00,2026-05-08 14:40:00+00:00,2026-05-08 15:25:00+00:00,3.571,3.522,28784.768545099232,394.97442136932796,0.0,394.97442136932796,0.0,394.97442136932796,repair50,3.3664730416338635,0.020860405441744057
FILUSDT,-1,2026-05-08 14:39:00+00:00,2026-05-08 14:40:00+00:00,2026-05-08 15:40:00+00:00,1.114,1.166,28784.768545099232,-1343.63372023802,0.0,-1343.63372023802,0.0,-1343.63372023802,stop,2.0136773597404733,0.017506059633196847
NEARUSDT,-1,2026-05-08 15:34:00+00:00,2026-05-08 15:35:00+00:00,2026-05-08 17:10:00+00:00,1.574,1.561,28741.653921965593,237.38341866934817,0.0,237.38341866934817,0.0,237.38341866934817,repair50,2.385580343056901,0.01697495813626171
SUIUSDT,-1,2026-05-08 14:24:00+00:00,2026-05-08 14:25:00+00:00,2026-05-08 17:35:00+00:00,0.9956,1.0275,28869.149043005164,-924.9958361509323,0.0,-924.9958361509323,0.0,-924.9958361509323,stop,2.61198828366961,0.015666007709912
DOTUSDT,-1,2026-05-08 15:44:00+00:00,2026-05-08 15:45:00+00:00,2026-05-08 19:50:00+00:00,1.344,1.371,28442.521593743364,-571.389942731448,0.0,-571.389942731448,0.0,-571.389942731448,timeout,2.6901184651528274,0.017430990581813965
FILUSDT,-1,2026-05-08 20:24:00+00:00,2026-05-08 20:25:00+00:00,2026-05-08 20:45:00+00:00,1.229,1.211,28056.31258255747,410.914260769761,0.0,410.914260769761,0.0,410.914260769761,repair50,2.357622624898725,0.02252343104302512
SOLUSDT,-1,2026-05-08 17:34:00+00:00,2026-05-08 17:35:00+00:00,2026-05-08 21:40:00+00:00,91.58,92.24,28219.548099563563,-203.37302626896775,0.0,-203.37302626896775,0.0,-203.37302626896775,timeout,5.3634415988605575,0.025304408504066345
LINKUSDT,-1,2026-05-08 17:34:00+00:00,2026-05-08 17:35:00+00:00,2026-05-08 21:40:00+00:00,10.249,10.343,28219.548099563563,-258.8191551721088,0.0,-258.8191551721088,0.0,-258.8191551721088,timeout,3.900894150283254,0.019590523731674025
NEARUSDT,-1,2026-05-08 21:24:00+00:00,2026-05-08 21:25:00+00:00,2026-05-08 21:55:00+00:00,1.593,1.576,28231.294920385586,301.27558923198364,0.0,301.27558923198364,0.0,301.27558923198364,repair50,2.149117483820453,0.015346512181233063
ADAUSDT,-1,2026-05-08 21:44:00+00:00,2026-05-08 21:45:00+00:00,2026-05-08 23:10:00+00:00,0.277,0.2741,28228.68356539614,295.5349542947621,0.0,295.5349542947621,0.0,295.5349542947621,repair50,3.5634312654216855,0.018957082202880393
SUIUSDT,-1,2026-05-09 00:24:00+00:00,2026-05-09 00:25:00+00:00,2026-05-09 00:50:00+00:00,1.041,1.0759,28370.510332137274,-951.1343041225708,0.0,-951.1343041225708,0.0,-951.1343041225708,stop,2.8818238556760267,0.017557348725310007
UNIUSDT,-1,2026-05-09 00:39:00+00:00,2026-05-09 00:40:00+00:00,2026-05-09 03:40:00+00:00,3.768,3.733,28242.148080778614,262.33417803270765,0.0,262.33417803270765,0.0,262.33417803270765,repair50,2.6958277871871017,0.017105159084213062
HBARUSDT,-1,2026-05-09 01:29:00+00:00,2026-05-09 01:30:00+00:00,2026-05-09 04:55:00+00:00,0.09441,0.09351,28141.384507621795,268.268679767605,0.0,268.268679767605,0.0,268.268679767605,repair50,3.516364858404393,0.01612508773620802
AAVEUSDT,-1,2026-05-09 01:34:00+00:00,2026-05-09 01:35:00+00:00,2026-05-09 04:55:00+00:00,98.15,97.16,28075.845668795908,283.18988499346057,0.0,283.18988499346057,0.0,283.18988499346057,repair50,2.179786694506888,0.019743445213905142
FILUSDT,1,2026-05-09 04:39:00+00:00,2026-05-09 04:40:00+00:00,2026-05-09 05:40:00+00:00,1.25,1.269,28260.57589965982,429.5607536748259,0.0,429.5607536748259,0.0,429.5607536748259,repair50,-2.761086053016962,0.026486319172685735
SUIUSDT,1,2026-05-09 05:04:00+00:00,2026-05-09 05:05:00+00:00,2026-05-09 05:45:00+00:00,1.0699,1.079,28356.438016602307,241.1847704935794,0.0,241.1847704935794,0.0,241.1847704935794,repair50,-2.4117511484251226,0.015497404295862438
UNIUSDT,1,2026-05-09 07:09:00+00:00,2026-05-09 07:10:00+00:00,2026-05-09 11:15:00+00:00,3.666,3.654,28530.531520989152,-93.3896285466107,0.0,-93.3896285466107,0.0,-93.3896285466107,timeout,-2.392302763840145,0.015051321651687322
SUIUSDT,1,2026-05-09 09:14:00+00:00,2026-05-09 09:15:00+00:00,2026-05-09 13:20:00+00:00,1.0545,1.0554,28502.514632425173,24.326470525541104,0.0,24.326470525541104,0.0,24.326470525541104,timeout,-2.64247272927081,0.016999620606025334
FILUSDT,1,2026-05-09 09:19:00+00:00,2026-05-09 09:20:00+00:00,2026-05-09 13:25:00+00:00,1.224,1.224,28442.873332177984,0.0,0.0,0.0,0.0,0.0,timeout,-3.592090976831003,0.03442841520204609
SUIUSDT,-1,2026-05-09 17:34:00+00:00,2026-05-09 17:35:00+00:00,2026-05-09 21:40:00+00:00,1.067,1.0711,28509.812573582836,-109.55035759296314,0.0,-109.55035759296314,0.0,-109.55035759296314,timeout,2.283714929826977,0.015067664699176975
UNIUSDT,-1,2026-05-09 18:04:00+00:00,2026-05-09 18:05:00+00:00,2026-05-09 22:10:00+00:00,3.709,3.722,28526.645921212974,-99.9855478500309,0.0,-99.9855478500309,0.0,-99.9855478500309,timeout,2.5867677711442174,0.016632239536713778
SUIUSDT,-1,2026-05-10 00:19:00+00:00,2026-05-10 00:20:00+00:00,2026-05-10 00:50:00+00:00,1.0906,1.0788,28497.19452590628,308.3320148594316,0.0,308.3320148594316,0.0,308.3320148594316,repair50,2.7694022877815487,0.018228289394792485
FILUSDT,1,2026-05-10 00:09:00+00:00,2026-05-10 00:10:00+00:00,2026-05-10 02:25:00+00:00,1.189,1.203,28446.95180194994,334.95149304230426,0.0,334.95149304230426,0.0,334.95149304230426,repair50,-2.195009719471918,0.021338876796930473
UNIUSDT,1,2026-05-10 02:04:00+00:00,2026-05-10 02:05:00+00:00,2026-05-10 04:20:00+00:00,3.701,3.732,28546.628938401536,239.10983439352694,0.0,239.10983439352694,0.0,239.10983439352694,repair50,-2.5075803890964776,0.01587555305931221
UNIUSDT,-1,2026-05-10 05:19:00+00:00,2026-05-10 05:20:00+00:00,2026-05-10 05:50:00+00:00,3.823,3.97,28711.66980463852,-1104.0061368772858,0.0,-1104.0061368772858,0.0,-1104.0061368772858,stop,4.246257593293682,0.02738657516955656
