time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
2026-03-11 00:00:00+00:00,102431.48930238605,102719.6651331303,101595.65309486976,99504.60857205879,99653.08311443038,99513.9580098366,99841.0017938445,99439.23803319602,99825.0375435821,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100165.67183151418,100000.0,99201.74535326703,100623.52333512985,98956.36296986678,99955.27097974857,99280.47654136657,99836.01314864439,100000.0,100000.0,100841.81336737065,100000.0,101999.3588315636,101483.53903806265,101233.68635881522,102243.8775414113,101442.09334455949,100788.93839616027,100548.96113088402,101116.84915225036,99456.07516957595,99662.64106466465,99897.20988839379,99118.57228950951,99678.98270346309,99669.91454108694,99759.25079111972,99722.88710790993,99554.83753891737,99463.55494674556,99875.53930425472,99126.74675196095,99420.56526157052,100232.378678702,99865.08628526464,99956.4430348936,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101805.01584380104,102757.97069093112,99660.19356008605,99689.82422781027,100000.0,100000.0
2026-03-12 00:00:00+00:00,102917.53708963859,103033.37425702257,101856.08621266983,99779.89787960178,99835.2498983397,99634.14433797766,100113.30996895641,99589.74012406154,99967.82332555186,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100233.39599311724,100291.54197477392,99385.37216894819,100623.52333512985,98872.0685665656,99982.57654026375,99258.20877177597,99877.75856531675,100000.0,100000.0,101094.25225815152,100000.0,102229.63157742303,101812.29946628032,101413.72941020389,102813.89989450012,101702.13282303223,100788.93839616027,100548.96113088402,101391.68255943198,99659.10199848254,99783.3059934086,99971.47828769946,99329.45607837624,99818.25352359442,99803.56071300432,99770.38624678105,99812.34897668601,99730.43386366227,99565.74190460189,99931.09257952386,99311.4766670319,99542.27838178173,100243.56694645417,99876.23355463191,100062.3381372763,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102187.8558610511,103100.23232477078,99718.83047840098,99806.29679586555,100000.0,100000.0
2026-03-13 00:00:00+00:00,102391.61882014714,102461.89547893149,102334.49678564508,99606.57001717246,99779.14687943683,99561.62426680553,100138.36702310623,99392.33891470029,99819.47708176801,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99074.88014069785,99598.26545388097,99108.87632281019,101049.85952814574,98804.07491225161,100234.55305539221,99302.24369354102,99928.87810242831,100000.0,100000.0,100278.0919697396,100000.0,101547.57164349534,101839.54441670938,101575.99898679362,102082.40225685695,101589.3981665204,101566.28442600918,100676.963287307,101608.83392793976,99535.62643687303,99794.05642046295,99868.29779468139,99417.19215237017,99739.13978704474,99946.77645452482,99802.68254272586,99653.43182016202,99539.20026084737,99397.1559956835,99818.37365366064,99164.35570550185,99401.55960704875,100322.2868240536,99844.02505600452,100134.40614558652,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102023.84405468579,102863.53495763589,99746.4604454298,99800.73009750825,100000.0,100000.0
2026-03-14 00:00:00+00:00,102495.21842325386,102484.33303054346,102445.51736835534,99625.12037571381,99919.64844538161,99575.15736151334,100188.68502363864,99505.26272614174,99845.71324415575,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99347.37119741469,99594.3801281134,99142.2513220802,101331.9805165288,98959.76356897768,100410.31457183673,99462.23748976279,100057.73468115511,100000.0,100000.0,100682.57142299713,100000.0,101659.82803476346,101854.30119618632,101675.50999566365,102105.59460119129,101660.61912527242,101564.05555474809,100674.74860603242,101756.52038485774,99653.64165257795,99867.50539881493,99933.25552564963,99465.51907565737,99745.61266669298,99943.12674361045,99802.68254272586,99645.6195342283,99672.05076469891,99421.11391545147,99839.31777741012,99198.74910840647,99400.48999711743,100311.64418145419,99837.0774131097,100136.57492960322,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102235.07455778342,102928.2325628779,99869.16262457981,99949.04895320645,100000.0,100000.0
2026-03-15 00:00:00+00:00,102092.0759897709,102092.85978380444,102285.53069429394,99495.5416140573,99758.13264972203,99475.64076691086,99956.86769073243,99329.95207649759,99743.9860557526,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99255.85726753518,99852.6501977889,98557.42115398862,101713.55820337184,98835.22668054562,100266.99018786327,99409.59734505878,99911.22606801384,100000.0,100000.0,100065.78143414027,100155.81814918685,101529.17473120605,101812.48901376451,101511.81726004112,101733.61020010275,101501.85820771664,101767.7251979698,100674.74860603242,101625.25851073538,99605.95517236723,99753.75330122701,99961.3270560451,99315.14011748495,99620.99015727584,100024.3371737531,99875.67698218298,99538.49647082726,99604.68782561566,99283.67225710035,99792.61067084502,99030.20018351886,99299.21547062055,100374.48951866977,99891.52227800369,100033.65810985002,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101998.29840478262,102713.19921336746,99736.33652967769,99818.9622861898,100000.0,100000.0
2026-03-16 00:00:00+00:00,102027.30816528463,101651.50571965409,101660.33140157493,99233.56199491846,99756.36372843421,99358.58293762286,99690.20746660419,99225.03707032824,99334.1014423305,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99485.42712781376,99403.80465038432,98837.48279165123,101398.49232471171,98841.85770210026,100449.57605111424,98994.41793615006,100096.70148232051,100000.0,100000.0,99975.9764484043,99108.20955686155,101689.0564372441,101542.0225557904,100425.3207095622,101417.26870458836,101250.15089261728,101179.90263860858,100511.98161585252,100815.99843194301,99355.77987985573,99737.22085039578,99723.32944606473,99182.58272991897,99578.6934068148,99748.0488071311,99756.16491396519,99613.40841566368,99372.64287097586,99519.72511159886,99747.50425542374,99210.37419661945,98929.54659913144,100111.43640715018,99835.14247911252,100405.82261426526,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102584.86529068726,101743.19412902929,99561.19782467904,99781.12632780167,100000.0,100000.0
2026-03-17 00:00:00+00:00,101822.79559736532,101822.86920110638,102347.42511471438,99308.35855796373,99949.85129253293,99678.82982970112,99801.27964539232,99294.3380932689,99355.30700407275,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99566.36959223132,98740.96075992215,99310.33924786968,101787.38287427397,98845.57725924396,100528.69885704144,99054.46911142662,100223.50845936315,100000.0,100000.0,100454.88771581391,98734.15483332255,101766.51507674869,101636.70985284196,100523.03453589439,101525.03420424255,101693.97635393575,101508.30541478464,100557.84604154713,101103.66665385442,99453.98308625461,99825.7615553424,99763.74900138087,99431.26152361007,99608.51865116866,99706.77088709631,99721.042505696,99648.93915531486,99457.18247748843,99570.74028952747,99750.77491364318,99394.99650499174,98908.89155000082,100142.56692035848,99839.13865264347,100492.78454165868,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102353.25820993645,101988.5277289299,99659.15267796232,99917.87201642356,100000.0,100000.0
2026-03-18 00:00:00+00:00,101367.5446795798,101318.91424684577,101218.99099031037,99190.086605159,99839.6494423142,99441.55763428374,99681.68842061347,99172.9448950633,99066.02668953403,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98997.54387862941,97761.15798918594,98184.81163249686,101098.04015578567,98594.37130996202,100477.67259958225,98626.97089966574,100158.41991953368,100000.0,100000.0,100430.81077982539,97858.82072610655,101108.62483414864,100953.6152773986,99693.46957436636,100918.40294490143,100682.40551600396,100957.64389808373,100076.9611232373,100184.44384612737,99288.42688976326,99616.94008943194,99532.91754732626,99334.31586408135,99341.00864311683,99580.96517955595,99588.26373997724,99471.96050761912,99264.63749821672,99380.26703561605,99517.53248432689,99232.0074455608,98647.23774603927,100039.54261088678,99687.88748782234,100288.21818183997,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101733.31206500344,101424.3744512647,99580.97065611181,99731.79269718539,100000.0,100000.0
2026-03-19 00:00:00+00:00,101450.0844421979,101613.96544635584,101466.1753020745,99221.52867304478,99867.96455215929,99498.64243855368,99762.52813156371,99168.61409314688,99059.76462136627,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99489.41520183599,97647.9699901352,98705.41345548439,101383.68112872908,98660.73284194178,100476.4734090341,98621.85534493464,100187.41326915166,100000.0,100000.0,100235.46667051865,98373.26966429179,101469.54614142531,101359.40438444845,99753.52772763469,100990.41284447307,100860.53915237509,100957.64389808373,100076.9611232373,100442.74692807744,99347.39813644017,99676.05109448038,99622.85747785863,99402.81030345589,99373.21410943486,99625.85543398457,99588.26373997724,99581.47154990664,99304.78277428499,99451.20137251136,99644.28679614642,99305.18951087708,98607.80359081218,100102.75348691459,99687.88748782234,100263.11525584481,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101753.87600742004,101853.90255331143,99556.75885841317,99671.18708377579,100000.0,100000.0
2026-03-20 00:00:00+00:00,101595.58388779617,101735.27880512137,101615.17685808377,99280.69275221766,99964.83280397598,99598.49207226158,99832.31465722226,99250.5366677516,99116.95623545907,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99828.72640544467,97584.38412752023,99171.22320742437,101554.65051833876,98500.41163016626,100650.5181203488,98390.38210054937,100249.62480997937,100000.0,100000.0,100750.11119996544,98698.52438449932,101839.10598408616,101549.44238575781,99903.66304983442,101288.77768586237,101069.86980716848,100957.64389808373,100076.9611232373,100668.71250686215,99411.86870373774,99791.85485254707,99694.10097763839,99538.75092475337,99463.80820237436,99625.85543398457,99588.26373997724,99693.53700048619,99362.31364875002,99563.70113827227,99715.5456207188,99415.98182931436,98642.12165318958,100102.75348691459,99687.88748782234,100344.90968112141,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102119.40810039296,102045.23696086924,99649.88244247732,99758.30451668585,100000.0,100000.0
2026-03-21 00:00:00+00:00,100742.87905758264,101217.91715643383,101394.56723348385,98913.36144055362,99762.73751760498,99608.10279326793,99443.05213273129,98990.88073720156,99097.53428478415,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99938.44448076989,98062.61121982902,98702.1232747543,101611.23769332218,98263.92397439672,100653.25339799504,98202.05886133065,100224.40088801092,100000.0,100000.0,100290.00521231246,98269.20710523294,101360.56565420587,100905.959811649,99236.35478001615,100860.63430713666,100862.44579094538,101058.90473073511,100177.33862831052,100399.62039787533,99230.66916829857,99511.15871920758,99413.67980796949,99349.52610040791,99205.02699042461,99800.12495438904,99746.47606625063,99485.88147417981,99088.5651325911,99291.89777389723,99444.96004192739,99175.24200036442,98366.0088240365,100277.85721641673,99846.25808279435,100066.09106914967,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101762.72988681895,101581.6139046211,99589.03428179421,99607.12796608181,100000.0,100000.0
2026-03-22 00:00:00+00:00,100944.66564405871,101189.8627427209,101440.63888476195,99072.68683780462,99899.67313704714,99734.6393223342,99582.19661557497,99089.28987459361,99237.6854657187,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100262.07007128219,98428.19006351262,98592.73520127732,101862.57010040282,98110.19265967618,100790.95614269662,98133.25836493108,100323.31843652112,100000.0,100000.0,100240.22399105673,98238.26148382032,101436.63421072869,100915.40284308387,99191.48304250538,101019.7522283222,100811.23916445968,101180.58803348713,100244.1546888801,100552.87385056658,99367.44203166365,99638.96324099186,99558.01571831292,99426.10976599267,99355.69420756443,99824.89187991401,99771.22967798449,99612.01602647209,99182.7833282784,99390.77831651496,99586.9003750172,99200.29866970128,98535.37315728172,100324.11251860703,99892.31430067128,100213.27270008354,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102048.1980924453,101487.81311041085,99655.59587350546,99645.25373356785,100000.0,100000.0
2026-03-23 00:00:00+00:00,101328.9361419878,101576.72535022293,101333.12018589079,98881.56870392647,99837.6852218735,99526.64553702479,99443.3842939354,99124.65888789788,99023.37657166585,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100144.19765335106,98037.22679883236,99778.52341197441,102280.28631513569,98040.71949407438,100915.22307327026,98182.63508588077,100530.7013266925,100000.0,100000.0,99595.96016219871,98818.19058854363,102051.30039146384,101183.25257044652,99528.60037328344,101420.4142881173,100721.19242864977,101221.67581090507,100084.56042013838,100564.178260513,99422.833229423,99599.02083910634,99462.47770062242,99349.06431483902,99246.75701198667,99752.47952113532,99685.03038978622,99523.70415295448,99276.15293260287,99461.04169222768,99551.19230463688,99186.92574034334,98382.94178324059,100249.04361201763,99801.1061556416,100079.48303353552,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102494.19579970994,102046.84951576965,99624.63265621521,99623.53840559322,100000.0,100000.0
2026-03-24 00:00:00+00:00,100906.36318468192,101294.77347732225,100631.99395476143,98888.47938911602,99959.67034928825,99435.40091544735,99381.80675714376,99276.14114367016,98898.83391824037,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99948.21870128451,97681.5703038155,99704.4595063523,102242.84996039528,98064.32241754276,100923.7168070752,98194.58711301122,100586.3404348052,100000.0,100000.0,99730.90646537673,98507.4827572649,102020.00681533651,100788.17557418317,98985.65206516645,101055.15321325544,100150.39709810355,100963.38209549109,100020.30859811805,99880.1095549855,99418.93346696111,99453.30742989057,99383.90159766715,99309.11007979236,99197.71419595362,99677.70836597336,99633.53037301832,99453.40427638157,99227.26485639908,99409.97511721012,99450.42317877569,99256.15220574233,98303.01454369898,100143.41921642445,99719.61318772781,100128.93170072383,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102080.64627389636,102074.13838594175,99671.4349044112,99656.46356482076,100000.0,100000.0
2026-03-25 00:00:00+00:00,101137.3998130406,101516.40332857081,100572.30629128007,98849.38741846319,100079.62207018243,99229.72582628048,99434.42418309492,99403.41548371119,98641.29074277074,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100436.7384201129,97700.57929925952,99792.92868098202,102234.25600708554,98071.5442779675,100856.89213763698,98159.56789990717,100493.32550294971,100000.0,100000.0,99894.11911486907,98434.86587884041,102297.92153265166,100785.15231757252,98973.68411869447,101451.92632238893,100101.22887753038,100706.10084240104,99940.88920392694,99820.86785527041,99423.27341451448,99606.07512900507,99496.87994251976,99547.10775008958,98995.24683150995,99719.53569281084,99788.61959578683,99230.42399313864,99243.17135445865,99491.64229726726,99592.53341894834,99323.10782399098,98088.63500032929,100142.4082646543,99805.32188878662,99959.317502981,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102400.12694462879,101993.14637559644,99715.6015051145,99628.44213237998,100000.0,100000.0
2026-03-26 00:00:00+00:00,100915.09514114354,101446.78013042209,100308.27996518329,98908.34168914749,100172.77162741487,99234.18770902886,99555.57822351353,99476.7239609106,98600.2671243177,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100316.38697236654,97506.5945525645,99692.99267031041,101959.18750948922,98103.29181490233,100955.7122983931,98119.50534265497,100543.01148316398,100000.0,100000.0,99645.43047923609,98082.10177795455,102095.93868066963,100756.92430859178,98944.80621964969,101408.22303978722,99967.72609421606,100706.10084240104,99940.88920392694,99558.8142345521,99501.25575080825,99643.93492401543,99459.44321495127,99539.12168406,98994.26631411348,99709.98506311174,99782.56885321504,99243.73340137383,99353.04826876904,99513.98765082822,99651.71660317051,99291.99027917667,98100.78244675774,100176.84207416802,99799.2701334613,99987.05155982437,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102140.89379951205,102143.64081966995,99801.44550786846,99647.26015529783,100000.0,100000.0
2026-03-27 00:00:00+00:00,100935.72628806118,101391.15886806548,100221.41454646947,98951.43308619589,100173.19419686639,99180.45861621462,99542.4063275449,99358.05408641406,98558.04527467547,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100353.02635410168,97383.02718704008,99868.61878469448,101899.19255801944,98241.39815369948,100813.00960308184,98161.50451922647,100461.61705049338,100000.0,100000.0,99649.28869616422,98088.29864164838,101953.42731850718,100762.434529844,98768.38198001031,101668.15278367388,99944.2997604643,100666.6397170702,99901.72792251935,99631.54723956864,99530.42970563873,99570.50319633915,99401.94996580474,99667.81669104143,99273.63848972779,99624.37833202987,99693.74757017498,99329.14812593497,99393.54774405906,99422.0863814882,99682.63901345214,99494.21304955438,98424.15120776444,100151.31377110883,99720.08385979841,100131.11565621647,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102101.9399593681,102155.95660969827,99871.59283321169,99653.2708407342,100000.0,100000.0
2026-03-28 00:00:00+00:00,101125.54191541843,101592.44712062547,100396.96625492831,99089.5939113258,100283.01589476963,99265.29086674572,99654.36006143961,99482.5623776713,98622.18293670726,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100479.87108691961,97170.68229964397,100094.40845733113,102078.1385854139,98355.17282088465,100787.8800865591,98213.76826891435,100504.24654437414,100000.0,100000.0,99766.37714665235,98098.49510556145,102087.70310065661,100772.38379552687,98835.03967689288,101870.37265923047,100033.31860842738,100795.42833223744,100029.53794208606,99813.36598510845,99639.08059147368,99693.68101833772,99537.77605755477,99747.912676609,99417.07613312858,99762.14933231265,99831.61450148877,99401.0186645648,99479.41027645921,99544.94345053451,99816.81540080877,99558.25343617125,98518.66167305665,100243.0193297361,99810.90684588095,100219.70588817206,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102250.92522119421,102140.93618252958,100008.0309778462,99661.35747064141,100000.0,100000.0
